,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
10,1000011,L Island,2023,,,"Comedy, Drama, Thriller",,,Add a Plot,Felicia Rivers,"     Bee Badd, Franko Convington, Tyeshia Frazier, Patrice Jennings",,,https://www.imdb.com/title/tt21867560/,"https://m.media-amazon.com/images/M/MV5BMDk0ZjRiOGItNjM3ZC00ZGU0LTkyMDAtMWQxYTdhNWNiOTZhXkEyXkFqcGdeQXVyODgxOTkwODY@._V1_UY98_CR3,0,67,98_AL_.jpg"
11,1000012,Chocolate Lizards,2023,,,"Comedy, Drama",,,"After blowing his first big acting job in New Orleans, Harvard-educated ERWIN VANDEVEER finds himself stranded in Buffalo Gap, Texas, where he is taken under the wing of irrepressible, ...                See full summary »",Mark Lambert Bristol,"     Carrie-Anne Moss, Thomas Haden Church, Bruce Dern, Rudy Pankow",29,,https://www.imdb.com/title/tt9201172/,"https://m.media-amazon.com/images/M/MV5BMGVlZTQ5NmQtODU1NC00NDk2LWI3MGMtYTRjZTA2OThiYThiXkEyXkFqcGdeQXVyMjY4MzQ0MA@@._V1_UX67_CR0,0,67,98_AL_.jpg"
12,1000013,TOME: 2 Lives,2023,,131,,,,Add a Plot,,,,,https://www.imdb.com/title/tt27641408/,
13,1000014,Hood Baby,2023,,80,"Crime, Drama",,,"Shortly after moving to a new city, Jay is pulled back into an old lifestyle he no longer wants to live-more so after a cop infiltrates his operation.",King JBoi,"     Danielle Boman, April Cleaves, Jasmine Dunn, Reginald Gray",,,https://www.imdb.com/title/tt27637360/,
14,1000015,Harry Pattern and the Magic Pen,2023,,,Comedy,,,Add a Plot,Mark Mos,"     Kristen Lundberg, Rich Volkening",,,https://www.imdb.com/title/tt27636966/,"https://m.media-amazon.com/images/M/MV5BNjU5MTg5YTgtNjQxYi00ZjI1LWFjYjMtNjc2NjYzY2EwZGU5XkEyXkFqcGdeQXVyMjM4ODY4Mjk@._V1_UX67_CR0,0,67,98_AL_.jpg"
15,1000016,Peter Pan & Wendy,2023,PG,106,"Action, Adventure, Comedy",,61        ,"Follow the adventures of Peter Pan, a boy who does not want to grow up, and how he recruits three siblings in London, and together they embark on a magical adventure on the enchanted island of Neverland.",David Lowery,"     Alexander Molony, Ever Anderson, Jude Law, Alyssa Wapanatâhk","19,824",,https://www.imdb.com/title/tt5635026/,"https://m.media-amazon.com/images/M/MV5BZTIzNTQ0ZTYtZGIwOC00NzIxLWI0OWMtY2JlNTNiOTM1MWZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
16,1000017,Sid Is Dead,2023,,90,"Comedy, Drama",,,"The story of a socially invisible high school senior who, after slipping up and getting the school's biggest bully suspended, realizes he may only have two weeks left to experience everything he's ever missed out on.",Eli Gonda,"     Mary Stuart Masterson, Carla Gallo, Genevieve Hannelius, Tyler Alvarez",194,,https://www.imdb.com/title/tt4450714/,"https://m.media-amazon.com/images/M/MV5BMDA2NTBlZWMtZGIwYy00MDVjLWFhOGQtNWFkZTRjZWRkOTc4XkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_UX67_CR0,0,67,98_AL_.jpg"
17,1000018,SNAG,2023,,83,"Action, Mystery, Thriller",,,"An Australian lone wolf's quiet existence is shattered when he learns that the woman he once loved and thought was dead is alive and held captive by ruthless gangsters. Now, to take on this...                See full summary »",Ben Milliken,"     Ben Milliken, Sofía Castro, Jonny Beauchamp, Ana Ortiz",126,,https://www.imdb.com/title/tt26082308/,"https://m.media-amazon.com/images/M/MV5BMTdhYjdiYzYtMzMyNi00MTU3LTk3MjAtODI1YzQ4Y2M1NjRmXkEyXkFqcGdeQXVyMjI0NjI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
18,1000019,Doomsday Meteor,2023,,86,"Action, Sci-Fi",,,"A massive meteor threatens to destroy planet Earth, so scientists try to stop it with high-powered lasers.",Noah Luke,"     Patrick Labyorteaux, Joseph Michael Harris, Anthony Jensen, Karan Sagoo",11,,https://www.imdb.com/title/tt26786432/,"https://m.media-amazon.com/images/M/MV5BM2Q3YTA3NDYtY2U1OC00OWZkLTljZDUtODEzODdlNzY2MmY5XkEyXkFqcGdeQXVyNTkzMzg3NDM@._V1_UY98_CR1,0,67,98_AL_.jpg"
19,1000020,Morgan's Mask,2023,,106,Drama,,,"Stuck inside during quarantine, a cosplayer's world begins to fall apart. With nowhere to go, she turns within to find the answers.",Trevor Rigby,"     Carolina Ravassa, Guillermo Iván, Zair Montes, Maria Elena Heredia",,,https://www.imdb.com/title/tt13293212/,"https://m.media-amazon.com/images/M/MV5BMzgzYTg2ZWQtODg3YS00ZmUyLThmMDMtNTgzYjMyYjExZjhmXkEyXkFqcGdeQXVyMTI4Mjg4MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
20,1000021,Clowns,2023,,82,"Crime, Horror, Thriller",,,CLOWNS is a tale of revenge of a filmmaker-turned-serial killer who hunts down and captures the key individuals in his life responsible for his downward spiral.,Alexander Kane,"     Jeremy Marr Williams, Ray Allen, Brittany Athey, John C. Bailey",45,,https://www.imdb.com/title/tt2178993/,"https://m.media-amazon.com/images/M/MV5BOTkyMzExZTUtMzY3Yy00ZTAxLWE0MDEtYzk0OWZjNjEyNGM4XkEyXkFqcGdeQXVyODY1NjU1NzI@._V1_UX67_CR0,0,67,98_AL_.jpg"
21,1000022,Under the Influencer,2023,,91,"Comedy, Drama",,,"A successful Youtuber is aging out of the platform in her mid-20s, and struggling to redefine herself in the world outside her social media bubble.",Alex Haughey,"     Taylor Joree Scorse, Spencer Vaughn Kelly, Chandler Young, Zach Paul Brown",,,https://www.imdb.com/title/tt18259840/,"https://m.media-amazon.com/images/M/MV5BZWQ1NjRjMWYtY2IwMS00NTQwLWIxZWMtYjRkNjgxN2U4MDIwXkEyXkFqcGdeQXVyNDYyNzkxMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
22,1000023,Perfectly Good Moment,2023,,72,"Drama, Romance, Thriller",,,"Ruby and David have been on-and-off for 8 years. Six months after Ruby last ran out on him, she has returned. But Ruby has more in store than just a reunion.",Lauren Greenhall,"     Stephen Carlile, Amanda Jane Stern",6,,https://www.imdb.com/title/tt14315408/,"https://m.media-amazon.com/images/M/MV5BYjlmMGVkOGYtZWFiMS00NGU2LTk2MGEtMjMzNTg5OTQ4OTU2XkEyXkFqcGdeQXVyNzcyMjU0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
23,1000024,Plight,2023,,81,Thriller,,,"A Ukrainian woman comes to the US to care for her sister after she and her fiancée are victims of a hit and run. Faced with a dead end, her fiancée's father take matters into his own hands to bring justice.",M.J. Alhabeeb Jr.,"     Ada Pasternak, Matthew J. Plumb, Ryan Manuel, Ione Butler",,,https://www.imdb.com/title/tt9685782/,"https://m.media-amazon.com/images/M/MV5BMDM3NTg4OTctYjU2OS00OWU2LTgwMWItZDcxZmQwYTVjMzRhXkEyXkFqcGdeQXVyODg2MTA0Mw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
24,1000025,Teller's Camp,2023,,,"Adventure, Western",,,A prospector and his son battle vengeful bandits over a disputed claim during the California Gold Rush.,Jared Zabel,"     Michael Peter Bolus, Christopher Gerse, Galyn Görg, Justine Hong",,,https://www.imdb.com/title/tt10951760/,"https://m.media-amazon.com/images/M/MV5BNzNhMWQ4NDktNzFjYi00ZWM1LTk1OWEtNGM2MDAwNjdlNTgwXkEyXkFqcGdeQXVyNzIzMzQ5OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
25,1000026,Darla in Space,2023,,94,,,,"Darla Peterson has just found out she owes the IRS $349,000.22. She teams up with a sentient kombucha scoby named Mother who has the ability to grant mind-blowing orgasms to pay off the ...                See full summary »","Eric Laplante, Susie Moon","     Alex E. Harris, Rasheda Crockett, Constance Shulman, Thomas Jay Ryan",,,https://www.imdb.com/title/tt27460388/,"https://m.media-amazon.com/images/M/MV5BNzI5NzNjMzUtMmRhZS00ZDEwLWI1Y2YtOWFiMGQwZTRkMjk3XkEyXkFqcGdeQXVyOTQzMzU4NzI@._V1_UY98_CR5,0,67,98_AL_.jpg"
26,1000027,Red Earth,2023,,64,Sci-Fi,,,"Red Earth imagines a world in the late Anthropocene, where large parts of Earth have become inhospitable to life. The story follows three generations of Martians, from the first colonists ...                See full summary »",Georg Koszulinski,"     Matt Devine, Mark Evans, Christina Leidel",7,,https://www.imdb.com/title/tt27368415/,"https://m.media-amazon.com/images/M/MV5BODE0M2I1YzUtNTE0ZS00MGNkLWFlZmEtMmQ2OTIwNTViMzllXkEyXkFqcGdeQXVyMjAwMjA0MjQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
27,1000028,International Jazz Day from the United Nations 2023,2023,,,Music,,,"Jazz stars from around the globe come together to celebrate the unifying power of music, featuring performances by Herbie Hancock, David Sanborn, Shemekia Copeland, Gregory Porter, Lizz Wright, José James, Hiromi, Marcus Miller and more.",Jon Fine,"     Joey Alexander, Hélio Alves, Kinan Azmeh, John Beasley",,,https://www.imdb.com/title/tt27644825/,"https://m.media-amazon.com/images/M/MV5BNmJiM2U0NjMtNGZjYy00NDExLWJmOTAtYzViMTc0OGJjNmZjXkEyXkFqcGdeQXVyNjUwMTQyODk@._V1_UX67_CR0,0,67,98_AL_.jpg"
28,1000029,God's Absence,2023,,,Drama,,,Add a Plot,Xiaohan Zhang,"     Allen Theosky Rowe, Shuwen Han, Robert Holt, Jessie Melgoza Jr.",,,https://www.imdb.com/title/tt27710375/,"https://m.media-amazon.com/images/M/MV5BMDk1MWQ5YzItZGJkMy00MjhjLWFlYmItYTFiNDQ4YjUwNGUyXkEyXkFqcGdeQXVyMTQwNzU3NQ@@._V1_UY98_CR3,0,67,98_AL_.jpg"
29,1000030,Ridley and the Bug,2023,,60,"Comedy, Fantasy, Thriller",,,"Struggling poet Ridley finds himself in a strange, otherworldly basement, accompanied by a commanding voice emanating from a lamp.",Grant Polifka,"     Grant Polifka, Joey Pethan, Bonnie Burns",5,,https://www.imdb.com/title/tt27587030/,"https://m.media-amazon.com/images/M/MV5BZTI4ZjZkYmYtZWQwYi00NWQ4LWEyM2QtYzY1YWQ0M2I3OWQ0XkEyXkFqcGdeQXVyNjQxMzU4NDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
30,1000031,The Gang Plays Dungeons & Dragons,2023,,,Comedy,,,"The Gang from @tonythetoxicowl go on a mystical journey into a game of ""Dungeons and Dragons"" only to realize things are more complicated then they once thought.",Jerry Werdann,"     Francis Brissette, Thomas Malacky, Gary Monnig, Hanes Orrock",,,https://www.imdb.com/title/tt27049663/,"https://m.media-amazon.com/images/M/MV5BODhjZGU1YTAtMDU5NC00YTFkLTkxMTctOTgxOTBiNzAwNmRlXkEyXkFqcGdeQXVyMTM1NTc2NTky._V1_UY98_CR1,0,67,98_AL_.jpg"
31,1000032,Cross Blocker's All You Can Eat,2023,TV-MA,48,Comedy,,,Add a Plot,Christopher Michael,"     Cross Blocker, Jerry Will",,,https://www.imdb.com/title/tt27648781/,"https://m.media-amazon.com/images/M/MV5BMjExNTEzOWUtNGJjNy00NThhLThmMGYtZDJlMTVlZDU3OWZkXkEyXkFqcGdeQXVyODU5NDQ2NDc@._V1_UY98_CR4,0,67,98_AL_.jpg"
32,1000033,"Thank You, Amelia Earhart",2023,13+,86,Drama,,,"Health issues are finally forcing the elderly Myrtle out of her house. She's foul-mouthed and bigoted to everyone, including Season, her latest fresh-out-of-school caregiver. The truths the...                See full summary »",Al Mertens,"     Kayla Booth, Brett Bower, Mary Buss, Olivia Buss",,,https://www.imdb.com/title/tt27803658/,"https://m.media-amazon.com/images/M/MV5BZmFhNmMzYTQtNjE1Ny00MGRkLWIyMjktOTk0N2EzN2E2NWUyXkEyXkFqcGdeQXVyNDYzMTcwMjQ@._V1_UY98_CR71,0,67,98_AL_.jpg"
33,1000034,Knights of the Zodiac,2023,PG-13,112,"Action, Adventure, Drama",,34        ,"When a goddess of war reincarnates in the body of a young girl, street orphan Seiya discovers that he is destined to protect her and save the world. But only if he can face his own past and become a Knight of the Zodiac.",Tomasz Baginski,"     Mackenyu, Famke Janssen, Madison Iseman, Diego Tinoco","2,528",,https://www.imdb.com/title/tt6528290/,"https://m.media-amazon.com/images/M/MV5BNjNlYzNhMTgtYTFlYi00ZDg4LWIwMGItZWU2OTY1NTk4MDdlXkEyXkFqcGdeQXVyMTYyMTYyOTcw._V1_UX67_CR0,0,67,98_AL_.jpg"
34,1000035,Big George Foreman,2023,PG-13,129,"Biography, Drama, Sport",,45        ,The life and boxing career of George Foreman.,George Tillman Jr.,"     Khris Davis, Jasmine Mathews, Sullivan Jones, Lawrence Gilliard Jr.","1,333",,https://www.imdb.com/title/tt12226632/,"https://m.media-amazon.com/images/M/MV5BNWNlZTUxOTUtMzhmMi00MDg4LThmMTYtNjZhNmM2NDcxYjk1XkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_UX67_CR0,0,67,98_AL_.jpg"
35,1000036,Resurrected,2023,,122,"Horror, Sci-Fi",,,"In a dystopian future, the Vatican knows how to resurrect people. A priest discovers a conspiracy behind the resurrections and their possible link to a series of murders.",Egor Baranov,"     Dave Davis, Luke Adams, Carolyn Alise, Steven Lee Allen",30,,https://www.imdb.com/title/tt15340206/,"https://m.media-amazon.com/images/M/MV5BYWQ5NGI5ODUtZTA4NC00ZmUzLTlkYmUtN2IxMTBiMmE2NTU1XkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_UY98_CR53,0,67,98_AL_.jpg"
36,1000037,An Egypt Affair,2023,,,"Adventure, Drama",,,"A husband rejected. A beautiful stranger. A dangerous liaison. For two couples enjoying a spectacular Egyptian adventure, treachery and deception cruise the Nile along with them.",Marlin Darrah,"     Yolanthe Cabau, Jarred Harper, Nick Dreselly Thomas, Massi Furlan",,,https://www.imdb.com/title/tt19316094/,"https://m.media-amazon.com/images/M/MV5BZWFmMjI1N2UtMDhkMC00ZjQyLTk2OWMtOTI5OTFjZjYwMjNlXkEyXkFqcGdeQXVyNzIyMTU5Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
37,1000038,Classmates,2023,,,"Comedy, Drama",,,Anabella and Raury switch identities on the first day of college due to a computer hack.,Danielle Fishel,"     Zach Gilford, John Michael Higgins, Dan Gauthier, Anjelica Bette Fellini",8,,https://www.imdb.com/title/tt23668248/,"https://m.media-amazon.com/images/M/MV5BOTU2M2FmYzEtMjEzOS00MTkwLTgwODEtZjdiYmRiZGU0NWZkXkEyXkFqcGdeQXVyNjE0MTY2NjY@._V1_UY98_CR0,0,67,98_AL_.jpg"
38,1000039,If I Can't,2023,,,Drama,,,"It tells the story of woman, who's in search for love after a tragedy and finds it in the hands of an abuser.",Mena Monroe,"     Mena Monroe, Tristin Fazekas, Crystal The Doll, Tonja Brown",44,,https://www.imdb.com/title/tt21158720/,"https://m.media-amazon.com/images/M/MV5BNjQ4Mjk2ZDYtNjg4ZC00YmE0LWEyYzUtMzMzYTJhMjhmNmFmXkEyXkFqcGdeQXVyMTAxMTM4NzU@._V1_UY98_CR0,0,67,98_AL_.jpg"
39,1000040,Kinderfanger,2023,,94,Horror,,,"Teacher Olivia notices the disappearance of some of her students, and faces her own demons from a troubled past when she finds herself in a battle with a Child Abductor - a mythical ...                See full summary »",Bridger Nielson,"     Dmitrious Bistrevsky, Aiden Burkett, Andi Chapman, Aliyah M Harris",20,,https://www.imdb.com/title/tt21429858/,"https://m.media-amazon.com/images/M/MV5BZWJkYTYzYTMtNTNmYi00ZDM2LWJkMmQtZmY5N2JlYWIzYzg3XkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_UX67_CR0,0,67,98_AL_.jpg"
40,1000041,Vita,2023,,,Drama,,,Add a Plot,Michael J. Wickham,"     Melissa Bolona, Davis Hall, Adriel Irizarry, Young Mazino",,,https://www.imdb.com/title/tt10581324/,
41,1000042,Connie,2023,Not Rated,,Horror,,,"CONNIE; a preteen girl in the 1990's, experiences demonic encounters involving her sister, Connie. Not believing her accusations , Laycie is looked at as being eccentric, overly hormonal and an attention seeker, but is it something more?","Amy Serna, Diezel Ramos","     Arianna Harris, Diezel Ramos, Delilah Hefner, Amy Serna",7,,https://www.imdb.com/title/tt11885070/,"https://m.media-amazon.com/images/M/MV5BYzUyN2Q4OGQtZWZhZS00Y2I3LWE5YjMtYmY3YjdhNjFjYTRiXkEyXkFqcGdeQXVyMTA3NjIwMDE4._V1_UY98_CR5,0,67,98_AL_.jpg"
42,1000043,All Men Are Wicked,2023,,,"Comedy, Drama, Western",,,"Three outlaws, accused of robbing a stagecoach, find themselves hogtied and hanging upside down in the desert.",Mike Hansen,"     Mike Hansen, Raphael Sikic, Ryon Thomas, Austin Cohen",,,https://www.imdb.com/title/tt15234016/,"https://m.media-amazon.com/images/M/MV5BYjc2ZmY3MzctNWVhNi00MmMzLWJjYmMtZTRhZDNmYTJjNDVhXkEyXkFqcGdeQXVyNjE2MzYzNDE@._V1_UY98_CR63,0,67,98_AL_.jpg"
43,1000044,Bonhoeffer vs. The Third Reich,2023,,,Drama,,,"This film is based on the life story of Dietrich Bonhoeffer's (German: 4 February 1906 - 9 April 1945) and his struggle against the Third Reich. Bonhoeffer was a German Lutheran pastor, ...                See full summary »",Jocelyn Zee,"     Ryan Holland, Zach Attwood, Carol Bogdanec, Bethany Brandt",,,https://www.imdb.com/title/tt26438982/,"https://m.media-amazon.com/images/M/MV5BNTQyZjJlMmMtOWNmZi00NDdkLWE4ZTAtMjU2MjFiNTNmY2NiXkEyXkFqcGdeQXVyMTUzNzExNDEw._V1_UY98_CR53,0,67,98_AL_.jpg"
44,1000045,What We Become,2023,,,"Action, Adventure",,,"The Apocalypse is not the end, but the beginning of a new understanding. The Greening killed billions, and only a man calling himself The Prophet knows why. Four individuals seek answers in a new and unforgiving world.",Kyle Kimlick,"     Kyle Kimlick, Elias Ansara, Austin Sylvester, Alayna Patten Neilly",,,https://www.imdb.com/title/tt21938428/,"https://m.media-amazon.com/images/M/MV5BNGFkMDE0ZDMtZTczNy00MjVlLTkwYjktNTdiNjk5YWFiMDEzXkEyXkFqcGdeQXVyMTA0NjMzNTQ3._V1_UY98_CR5,0,67,98_AL_.jpg"
45,1000046,Fear No Weevil: Hauntings in the City of Progress,2023,,,Horror,,,"International Psychic Medium Ericka Boussarhane and her team, Second Sight Paranormal, explore the beauty, perseverance, mysteries, rich history, southern charm, paranormal activity, and ...                See full summary »",Ericka Boussarhane,"     Dawn Austin, Kyle Boatwright, Ericka Boussarhane, Valerie Cates",,,https://www.imdb.com/title/tt27625370/,"https://m.media-amazon.com/images/M/MV5BMWJkNjQ0YzAtMjBlYS00Nzk4LTg1MTAtZTMzNmIyNjBhMDBkXkEyXkFqcGdeQXVyNjUwMzE0NDg@._V1_UY98_CR5,0,67,98_AL_.jpg"
46,1000047,Old Ladies Find Money,2023,,,Comedy,,,Two old friends find a bunch of money. And decide to keep it.,,,,,https://www.imdb.com/title/tt11529700/,
47,1000048,The Golden Cage,II) ,,80,Musical,,,"The Golden Cage is about self-created traps of isolation and blind achievement, and the power of human connection to set us free.",Rebecca Miller Kratzer,"     Maddie Allen, Christopher Isolano",,,https://www.imdb.com/title/tt27627925/,"https://m.media-amazon.com/images/M/MV5BYzM1MzA1ZWItN2JhNS00NzJiLThiMGItMGQwYjJkNWI2ZGNiXkEyXkFqcGdeQXVyODcwNzM4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg"
48,1000049,Sinful Sparks,2023,,60,"Drama, Crime",,,"After being released from prison, Ryan's life is turned upside down after he's persuaded by his cousin Trey.",Carlos Menzies,"     Valencia Berry, Latavious Flournoy, Miesha Harris, Carlos Menzies",,,https://www.imdb.com/title/tt27628004/,
49,1000050,Super Duper,2023,,60,Animation,,,Add a Plot,,,,,https://www.imdb.com/title/tt27623270/,"https://m.media-amazon.com/images/M/MV5BOWEyMGU0MDctOTZmOS00ZGQ1LTliZjYtZjcwMjNjODM1YjYyXkEyXkFqcGdeQXVyMTU5MTU0NTcy._V1_UY98_CR3,0,67,98_AL_.jpg"
50,1000051,The Black Demon,2023,R,100,"Horror, Sci-Fi, Thriller",,,"Stranded on a crumbling rig in Baja, a family faces off against a vengeful megalodon shark.",Adrian Grunberg,"     Omar Chaparro, Bolivar Sanchez, Carlos Solórzano, Josh Lucas",398,,https://www.imdb.com/title/tt10279472/,"https://m.media-amazon.com/images/M/MV5BODBhZTFiOGItNjk4ZS00Y2VkLWJkNGQtNTk5NzZlNThlM2I4XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UX67_CR0,0,67,98_AL_.jpg"
51,1000052,Wilder Than Her,2023,,89,"Horror, Thriller",,,"After the death of their friend Bea, tight-knit friends Emilia, Finn, and Lucey attempt to reconnect on an annual camping trip, but things grow increasingly strange and uncomfortable in the isolated forest as their friendship unravels.",Jessica Kozak,"     Alyssa Abiera, Leena Maria Chaouki, Becca Q. Co, Danny Deferrari",,,https://www.imdb.com/title/tt21939714/,"https://m.media-amazon.com/images/M/MV5BZjkwNTdlMTUtZTFiNC00ZGIyLTgzOTQtMjE1NDMyZTRiNTlmXkEyXkFqcGdeQXVyMjA2NzQ4MjQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
52,1000053,She Watches Blindly,2023,,86,Thriller,,,"Beth Abrams believes she has a unique ability. She can know the thoughts of others, only it is not a gift, it is an illness, and it is destroying her life and relationships. Every hour she ...                See full summary »",Bryan Tan,"     Rick Andosca, Emily Dunlop, Kate Kovach, Shaun MacLean",,,https://www.imdb.com/title/tt26766920/,"https://m.media-amazon.com/images/M/MV5BZDJkNmZiZTYtZjUyMy00NTg2LWIyYjUtYWQzZDc4M2I2NmJmXkEyXkFqcGdeQXVyMjc2NTAxNTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
