,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
2172,1002173,Lil Rel: Undisputed Comedy,2008,,,Comedy,,,Add a Plot,,,,,https://www.imdb.com/title/tt16116724/,"https://m.media-amazon.com/images/M/MV5BOWI5NmVmM2MtMDQxNC00OGIzLWI0ZjUtNjlkZDNjNjgwMWU1XkEyXkFqcGdeQXVyNzAzODA1OTM@._V1_UY98_CR3,0,67,98_AL_.jpg"
2173,1002174,A Heart Set Free,2008,,,Biography,,,"Biography of Charle Wesley...the father Wesleyan Church, hymn writer and preacher",,,,,https://www.imdb.com/title/tt3221502/,"https://m.media-amazon.com/images/M/MV5BMDk2ZDYwZDMtMzhlZi00NjJjLWIyODItZmJmYzA4OTgwNjUzXkEyXkFqcGdeQXVyMjM2NjI0OQ@@._V1_UY98_CR2,0,67,98_AL_.jpg"
2174,1002175,NHL Greatest Games in Montreal Canadiens History,2008,,,Sport,,,Add a Plot,,,,,https://www.imdb.com/title/tt3962988/,
2175,1002176,Winter Wonderland,2008,,56,Music,,,An elegant collection of holiday favorites performed by wonderful music,Joseph V Micallef,     Joseph V Micallef,,,https://www.imdb.com/title/tt27092542/,"https://m.media-amazon.com/images/M/MV5BMzI5Y2U4NTktMWZlMi00ZDI0LWJkZDktOTJlZWQwYjc2ZDQ1XkEyXkFqcGdeQXVyMTUxNTk0NTU4._V1_UX67_CR0,0,67,98_AL_.jpg"
2176,1002177,Mindless World,2008,,,Drama,,,A Financial genius is on burnout and decides to see a shrink. After being over medicated by the shrink Jeff starts to questions the doctor. To cover his mistake and to protect a book deal ...                See full summary »,Donald M. Austin,"     Angela Austin, Donald M. Austin, Blair Haynes, Brian Himert",,,https://www.imdb.com/title/tt1458935/,
2177,1002178,Secret Eye,2008,,,Thriller,,,A blind woman searches for her loved ones after her town is taken over by a frightening supernatural evil.,Joshua Leman,"     Melissa Garin, Larry Laverty, Andrew Porter, Dollie Runyan",,,https://www.imdb.com/title/tt2117956/,
2178,1002179,The Disappearance of Daniel Dodger,2008,,,Thriller,,,An investigative filmmaker looking into the emergence of a new street drug discovers twin brothers being used as a control group for a new product with diabolical and dire consequences.,Brian Patrick Fox,"     Tom Bailey, Ben Chappell, DeDe Drake, Brian Patrick Fox",,,https://www.imdb.com/title/tt2496098/,
2179,1002180,Closing Arguments,2008,,,Drama,,,Add a Plot,,,,,https://www.imdb.com/title/tt2032415/,"https://m.media-amazon.com/images/M/MV5BZGUwZWVkNTItY2Q2Ni00NDZlLWJmZTUtNTUwNDRhMWYxYzg3XkEyXkFqcGdeQXVyMTYzMzg5NDQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
2180,1002181,Shout!,2008,,,Comedy,,,Add a Plot,Bobby Mardis,"     Lester Barrie, Marc Patrick Collins, Mark Christopher Lawrence",,,https://www.imdb.com/title/tt16123620/,
2181,1002182,TV's Greatest Comedians,2008,,88,Comedy,,,"An extraordinary collection of TV's earliest and most loved comedians in some of their funniest moments. Filled with little-known facts, trivia, out-takes, and live television sketches as they were originally broadcast.",,,,,https://www.imdb.com/title/tt16425568/,"https://m.media-amazon.com/images/M/MV5BMTIzOWJlMzQtNDQxMC00OTE1LTk0ZjMtNDg1YmU0M2UxYzE4XkEyXkFqcGdeQXVyMjIzOTk5MzA@._V1_UY98_CR3,0,67,98_AL_.jpg"
