,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
1344,1001345,Witches of Amityville Academy,2020,,91,Horror,,,The Belle Witches have to revisit their magical talents to deter the evil Dominique Marcom from trying to raise the demon Botis into the world.,Rebecca Matthews,"     Kira Reed Lorsch, Sarah T. Cohen, Nicola Wright, Donna Spangler",722,,https://www.imdb.com/title/tt10863072/,"https://m.media-amazon.com/images/M/MV5BZWY0MmU2ODMtNDVlMy00MDljLWEwYmQtMzM5OTgyMGJkMTE4XkEyXkFqcGdeQXVyMjM4MTU4NjQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
1345,1001346,Order of Rights,2020,,109,Drama,,,"The Order of Rights centers around Emma Stein, a pregnant single girl who has been advised by her mother to have an abortion. Despite the objection of the child's father, Ethan Carpenter, ...                See full summary »",James Ball,"     Emma Elle Roberts, Nise Davies, Shannen Fields, Johnny Alonso",51,,https://www.imdb.com/title/tt6425458/,"https://m.media-amazon.com/images/M/MV5BMWE1MDhmMjItMzk3YS00YjI0LWJhYmItMmY4Mzg3YWRiNDFlXkEyXkFqcGdeQXVyNDY3NDM0ODE@._V1_UX67_CR0,0,67,98_AL_.jpg"
1346,1001347,Out of the Fight,2020,,108,"Action, Drama, War",,,Out of the Fight is a feature film dealing with a hardened US Army Soldier fighting the demons of Post Traumatic Stress Disorder (PTSD).,Steve Moon,"     Judy Norton, Randy Wayne, Paul Sampson, Robert Miano",90,,https://www.imdb.com/title/tt5482644/,"https://m.media-amazon.com/images/M/MV5BMzFhZjBkZjktMjc1NC00MzEwLWJlMDItNmQ4MjU4NjFjMTY4XkEyXkFqcGdeQXVyMzMzMDU1MjA@._V1_UY98_CR1,0,67,98_AL_.jpg"
1347,1001348,The Girl Who Left Home,2020,,100,"Comedy, Drama, Musical",,,A musical dramedy about a Filpino-American female who must put her dreams aside to keep her family restaurant from eviction.,Mallorie Ortega,"     Emy Coligado, Paolo Montalban, Haven Everly, Jesse Townes",17,,https://www.imdb.com/title/tt8774202/,"https://m.media-amazon.com/images/M/MV5BZDI3MjhhYjUtYzMwMC00ZGUwLThiZDYtMjk0YmE5NDhhODJiXkEyXkFqcGdeQXVyMTAyOTgxMjc5._V1_UX67_CR0,0,67,98_AL_.jpg"
1348,1001349,Android Uprising,2020,,81,Sci-Fi,,,"After a devastating war against the drones leaves Sergeant Barbara Slade paralyzed, her only chance for survival is to be placed inside an artificial body.",Andrew Bellware,"     Kate Britton, Julia Rae Maldonado, Jared van Heel",152,,https://www.imdb.com/title/tt13033662/,"https://m.media-amazon.com/images/M/MV5BNzZkN2ZkNDktYmRkZi00MDQ3LTlhNTYtN2EwMmFjOTRlZTA5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
1349,1001350,Heaven,II) ,PG-13,100,Drama,,,"Set between the New World (Heaven) and the Old World (Earth) the story follows the life and afterlife of Jonathan Stone and all of those lives around him from his past, present and future.",Angus Benfield,"     Eric Roberts, Angus Benfield, Michael Maclane, Scott King",104,,https://www.imdb.com/title/tt11136594/,"https://m.media-amazon.com/images/M/MV5BMTQwNGNlNDAtZTZhNi00NGE0LTg1ZWMtM2Q5MzdkZDQyZmU0XkEyXkFqcGdeQXVyMjg4MjMxMTA@._V1_UY98_CR0,0,67,98_AL_.jpg"
1350,1001351,A Nightmare Wakes,2020,Not Rated,90,"Drama, Thriller",,,"An adaptation of the novel ""Frankenstein,"" as told through the life of Mary Shelley. As she creates her masterpiece, she gives birth to a monster.",Nora Unkel,"     Alix Wilton Regan, Giullian Yao Gioiello, Claire Glassford, Philippe Bowgen",331,,https://www.imdb.com/title/tt5607098/,"https://m.media-amazon.com/images/M/MV5BMDNmOGYzMWMtZTAxMi00MDVhLWFhODMtYTY0OGVhMWM4NGFhXkEyXkFqcGdeQXVyMjg3OTQ2NTI@._V1_UX67_CR0,0,67,98_AL_.jpg"
1351,1001352,Pescador,2020,,,"Comedy, Drama",,,"Sara, a bio-chemistry professor, is surviving a divorce, a slight nervous breakdown and boyfriend with the medical condition: ""Lazy Sperm."" She has invited over her graduate student and her...                See full summary »",Michael Erger,"     Aimee Guichard, Michael Erger, Nikki Snipper, Shawn Hawkins",60,,https://www.imdb.com/title/tt8709688/,"https://m.media-amazon.com/images/M/MV5BYzBhNWY0ODAtZDNlNC00YWVkLWFiZWMtYTI2MzRhMzY2ZmM2XkEyXkFqcGdeQXVyMTAzODI0NDg0._V1_UX67_CR0,0,67,98_AL_.jpg"
1352,1001353,The Last Thanksgiving,2020,,73,Horror,,,A family of cannibalistic pilgrims attacks a restaurant that stays open for Thanksgiving.,Erick Lorinc,"     Amanda Arrants, Jake Balser, Annie Collins, Mitch Collins",149,,https://www.imdb.com/title/tt10809006/,"https://m.media-amazon.com/images/M/MV5BZTc1MDNiZDUtMTllMi00OWY1LWIyNzctZWJlNTVkZTJhYzI3XkEyXkFqcGdeQXVyMzA0NjA5NDg@._V1_UY98_CR1,0,67,98_AL_.jpg"
1353,1001354,Gruesome Threesome,2020,,92,Horror,,,"A young couple have a fun online video chat, while watching an anthology horror film. What begins as innocent entertainment leads to a horrific conclusion.",Terry R. Wickham,"     John Logan, Chanise Renae, Linda Collins, Christopher Weir",6,,https://www.imdb.com/title/tt6359482/,"https://m.media-amazon.com/images/M/MV5BYTM0MDAxOTgtYzEyNC00N2E3LThiM2QtMGEwYzIyOWQ5NWUyXkEyXkFqcGdeQXVyMjQxNzY5NTc@._V1_UX67_CR0,0,67,98_AL_.jpg"
1354,1001355,Earth Mother,2020,,94,"Adventure, Comedy, Drama",,,"Once every 100 years, Earth Mother walks the planet for a single day.",Brandon Polanco,"     Annette Mia Flores, Josh Lak Kim, Angela Pietropinto, Ian Kevin Scott",44,,https://www.imdb.com/title/tt8991296/,"https://m.media-amazon.com/images/M/MV5BYjM2ODk2NTktMmMwMi00ZDZjLWJmYTgtZTM1Y2UyNmVlN2Q4XkEyXkFqcGdeQXVyNDAwNDM1NDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
1355,1001356,Crypto Legacy,2020,,71,"Action, Horror, Thriller",,,"Troy Morgan doesn't like his family's farm. The place creeps him out. After spotting some strange lights one evening, Troy and his little sister Carrie go to investigate the creepy barn. ...                See full summary »",Charles Townsend,"     Nathaniel Barton, Antwain Britt, Carmen Collins, Kayla Danner",82,,https://www.imdb.com/title/tt13298772/,"https://m.media-amazon.com/images/M/MV5BNmJiYTQ5ODMtZTJkNC00NzFlLTkyMjEtMmU5NDAwMTI2ZDEzXkEyXkFqcGdeQXVyMTAwNTk1MDU5._V1_UY98_CR1,0,67,98_AL_.jpg"
1356,1001357,Lucid,IV) ,,62,Sci-Fi,,,"Noah Stone has come to a realization; his world is a dream. Now ""lucid,"" he can access abilities and manipulate the dream. He works with a team of Lucids to uncover his true potential. It ...                See full summary »",Alex Adam,"     Logan Crawford, Logan Fairchild, Alivia Giles, Logan Fitzgerald",,,https://www.imdb.com/title/tt16354824/,"https://m.media-amazon.com/images/M/MV5BMWNjM2E2YmItNTJhNC00ZWFjLWEyNjYtOTI3NGU5ZjI0MjJjXkEyXkFqcGdeQXVyNjY0MjQzNDM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1357,1001358,Displaced,II) ,,102,Horror,,,A young black man in Brooklyn must prove his new white neighbors are emissaries from the Satanic cult they both survived as children.,Josh Atkinson,"     Shiree Adkins, Mia Y. Anderson, Josh Atkinson, Pat Bishow",,,https://www.imdb.com/title/tt13176784/,"https://m.media-amazon.com/images/M/MV5BYWNkNGY1YmUtM2NlYy00ZWZjLTk5MzgtZjUyMDk4NjBlNjlkXkEyXkFqcGdeQXVyNTUyNzIzMg@@._V1_UY98_CR15,0,67,98_AL_.jpg"
