,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
10,1000011,The Chilling,1989,R,90,Horror,,,The bodies at a cryogenic centre are defrosted by accident and turn into cannibalistic zombies.,"Deland Nuse, Jack A. Sunseri","     Linda Blair, Dan Haggerty, Troy Donahue, Jack De Rieux",642,,https://www.imdb.com/title/tt0097059/,"https://m.media-amazon.com/images/M/MV5BYjU3NjNmODMtNDBjOC00ZGQxLTg4ZGItMmY4ODFmMjk4MzUxXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX67_CR0,0,67,98_AL_.jpg"
11,1000012,Shooters,1989,Not Rated,87,Comedy,,,A group of misfit U.S. Army soldiers are chosen to represent their base at the annual war games competition where they are not expected to win.,Peter Yuval,"     Benjamin Schick, Robin Sims, Aldo Ray, Ray Essler",53,,https://www.imdb.com/title/tt0152419/,"https://m.media-amazon.com/images/M/MV5BMmE3YmI4MDAtMDg1Yy00NWI2LThhM2EtOTYzMmJjYTk3OGU5XkEyXkFqcGdeQXVyMTA0MDM0ODY@._V1_UY98_CR3,0,67,98_AL_.jpg"
12,1000013,Games of Survival,1989,Unrated,76,"Action, Sci-Fi",,,A warrior from another planet must battle six opponents from different parts of the universe.,Armand Gazarian,"     Nicholas Hill, Cindy Coatman, Steve Dalton, Roosevelt Miller Jr.",137,,https://www.imdb.com/title/tt0264629/,"https://m.media-amazon.com/images/M/MV5BNzQ3NDYyNzEwMl5BMl5BanBnXkFtZTcwOTU1NjQxOA@@._V1_UY98_CR4,0,67,98_AL_.jpg"
13,1000014,Slash Dance,1989,,83,"Comedy, Thriller",,,A female cop goes undercover as a dancer at an old theater to catch a serial killer who has been murdering women auditioning for a musical.,James Shyman,"     Cindy Ferda, James Carroll Jordan, J. Buzz Von Ornsteiner, John Henry Richardson",258,,https://www.imdb.com/title/tt0210988/,"https://m.media-amazon.com/images/M/MV5BMTFlNWY3N2MtMWUzNC00NDg4LThmOGItNDY0YmJhY2E5YzI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
14,1000015,Danger USA,1989,,90,"Drama, Horror, Mystery",,,An actress takes revenge on a murderous team of sadistic Russian spies bent on locating the mysterious dream machine her father invented.,Eames Demetrios,"     Dan Haggerty, Lyle Waggoner, Martha Hackett, Thomas Elliot",137,,https://www.imdb.com/title/tt0242686/,"https://m.media-amazon.com/images/M/MV5BMjAxYzcyNWEtMTVhNy00YzE0LTk3MWQtYjA4ZGU2MWVmMDIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
15,1000016,7 Lucky Ninja Kids,1989,Not Rated,90,"Action, Comedy",,,"7 kids who prose as ninjas try and return a diamond to its rightful owner. But while trying to return the diamond, the ninjas become crossed up with an Asian mob. One of the ninjas gets ...                See full summary »",Chen-Kuo Chao,"     Chai-Ming Chang, Wei-Pai Cheng, Pei Chiao, Yu-Ta Hsu",228,,https://www.imdb.com/title/tt0199292/,"https://m.media-amazon.com/images/M/MV5BMjA4MDM4NDQ0NV5BMl5BanBnXkFtZTcwMzI3NTAyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
16,1000017,Girl Talk,1989,,45,,,,"Four lonely women decide to get together during a weekend to talk about their personal conflicts, to get away from men and have some fun, and the reunion turns into an entertaining display ...                See full summary »",Frank Harris,"     Liz Torres, Kari Michaelsen, Deanna Lund, Jane Wald",7,,https://www.imdb.com/title/tt0136971/,"https://m.media-amazon.com/images/M/MV5BZjcyNmMzNzgtZDg5Mi00YjMyLTlmZDMtNjM2MzQ2NGYxNmEzXkEyXkFqcGdeQXVyMDM0NzcxMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
17,1000018,Blood Nasty,1989,,80,"Comedy, Horror",,,"Roy is killed by a couple of jewel thieves and then brought back to life and possessed by deceased serial killer ""Blade"". He returns home and his mother is not very happy to see him as she ...                See full summary »","Richard Gabai, Robert Strauss","     Todd McCammon, Cathrine Grace, Allison Barron, Richard Gabai",177,,https://www.imdb.com/title/tt0096950/,"https://m.media-amazon.com/images/M/MV5BODQ1OTBiZTMtMmE2My00Nzk5LTk0MDUtNzkyZDIzNWVjNjY3XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
18,1000019,The Kill Reflex,1989,R,94,"Action, Crime, Thriller",,,A Chicago policeman (Fred Williamson) hunts his partner's killer and catches on to a cover-up.,Fred Williamson,"     Fred Williamson, Maud Adams, Bo Svenson, Phyllis Hyman",315,,https://www.imdb.com/title/tt0097663/,"https://m.media-amazon.com/images/M/MV5BMTUxNzgzNDM4M15BMl5BanBnXkFtZTgwNTI2ODk1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
19,1000020,A More Perfect Union: America Becomes a Nation,1989,,111,"Drama, History",,,It showed the process it took to write the Constitution of the United States.,Peter N. Johnson,"     Craig Wasson, Michael McGuire, Morgan White, Bruce Newbold",211,,https://www.imdb.com/title/tt0300212/,"https://m.media-amazon.com/images/M/MV5BM2Q5YjZmZmMtZjU1My00MjI3LWE4NTQtYWJjZDc2ZjQ3YjFhXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY98_CR1,0,67,98_AL_.jpg"
20,1000021,Fatal Exposure,1989,R,83,Horror,,,The great grandson of the infamous Jack The Ripper is a photographer who murders women in bizarre ways. He photographs them and drinks their blood in order to increase his sexual potency. ...                See full summary »,Peter B. Good,"     Blake Bahner, Ena O'Rourke, Dan Schmale, Julie Austin",118,,https://www.imdb.com/title/tt0097338/,"https://m.media-amazon.com/images/M/MV5BZGY5NzFmZjctZTU2My00YzhjLWI1OGItM2VhMDgxZjc1MzgxXkEyXkFqcGdeQXVyNjgzOTk2NTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
21,1000022,Nerds of a Feather,1989,PG,88,Comedy,,,"Filled with the fast-paced thrills of a 007 epic and the suave sophistication of a Pee Wee Herman adventure, this film takes the sacred, great all-American Nerd and puts him where he belongs - on a top secret spy mission.","Gary Graver, Romeo M., Mario Romeo Milano","     Mario Romeo Milano, Kathleen Conway, Pat McCormick, Anya Karin",75,,https://www.imdb.com/title/tt0100235/,"https://m.media-amazon.com/images/M/MV5BMTYzMDM3Mjc1NV5BMl5BanBnXkFtZTgwMTAxOTA3NjE@._V1_UY98_CR3,0,67,98_AL_.jpg"
22,1000023,Banned,1989,,,"Comedy, Horror",,,A mellow jazz guitarist is possessed by the ghost of a wild punk rocker,Roberta Findlay,"     Amy Brentano, Fred Cabral, Roger Coleman, Victor Competiello",41,,https://www.imdb.com/title/tt0096888/,"https://m.media-amazon.com/images/M/MV5BMWUyNDk0YjQtMGNmZS00MjBiLWFkOWItNDI3ZDA5MzhkODkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY98_CR0,0,67,98_AL_.jpg"
23,1000024,Night Terror,1989,Unrated,91,Horror,,,"A man is plagued by recurring nightmares, and when he wakes up he finds that the nightmares he just dreamed of keep coming true.","Paul Howard, Michael Weaver","     Jeff Keel, James M. Foley, Robert B. Graham, Walt Menetrey",103,,https://www.imdb.com/title/tt0097974/,"https://m.media-amazon.com/images/M/MV5BZThiYTBhYzYtMTAwYi00NjliLTliNDItMTVjODFkNmQ2M2YzXkEyXkFqcGdeQXVyNjczMjUyMzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
24,1000025,Speak of the Devil,1989,Unrated,99,"Comedy, Horror",,,"A phony evangelist and his nympho wife buy a house in Los Angeles with plans to turn it into ""The Church of Latter Day Sin."" However, the house turns out to be haunted--which doesn't stop ...                See full summary »",Raphael Nussbaum,"     Thomas McGowan, Jean Carol, Bernice Tamara Goor, Walter Kay",108,,https://www.imdb.com/title/tt0102965/,"https://m.media-amazon.com/images/M/MV5BZGI4MWZjZjctMmM5ZS00NWVkLTkzNjUtYzhiZjIxNjdkZTIyXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg"
25,1000026,Blind Faith,1989,R,,"Crime, Horror, Thriller",,,"Based upon the true story of Philadelphia sex killer Gary Heidnik, BLIND FAITH follows the investigation of his grisly crimes through the eyes of Detective Will Lindsay and criminal ...                See full summary »",Dean Wilson,"     Eric Gunn, Doris Quest, Kevin Yon, Mary Keith Roe",27,,https://www.imdb.com/title/tt0299548/,"https://m.media-amazon.com/images/M/MV5BMTQ2NTE5OTc0Nl5BMl5BanBnXkFtZTcwNDY0MjE3Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
26,1000027,God's Will,1989,PG-13,93,"Drama, Fantasy, Mystery",,,"A young girl has been left an orphan but in the custody of her step parents. From the afterlife, her parents look out for her and don't like the treatment she is getting.",Julia Cameron,"     Mike Bacarella, Domenica Cameron-Scorsese, Mitchell Canoff, Linda Emond",19,,https://www.imdb.com/title/tt0096791/,"https://m.media-amazon.com/images/M/MV5BZjFmZGFiOTUtZmNiNi00ZDcyLWE2M2YtY2YxZTc0YTc4NzQ4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
27,1000028,Stuff Stephanie in the Incinerator,1989,PG-13,98,"Comedy, Horror",,,"STUFF STEPHANIE IN THE INCINERATOR is the twisted tale of a husband and wife, Jared and Stephanie, who delve into the demented fantasy games of the super wealthy.",Don Nardo,"     Catherine Dee, William Dame, M.R. Murphy, Dennis Cunningham",431,,https://www.imdb.com/title/tt0098404/,"https://m.media-amazon.com/images/M/MV5BMTI4OTc0OTg1OV5BMl5BanBnXkFtZTcwNDYyNzMyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
28,1000029,Last Stand at Lang Mei,1989,R,90,"Action, Adventure, War",,,"Vietnam, 1968. Army Headquarters has written off Captain Fahey's men as Missing In Action after they were fighting deep over enemy lines. Cut off from their platoon, they must fight their ...                See full summary »",Cirio H. Santiago,"     Frederick Bailey, Marilyn Bautista, Ramon D'Salva, Carl Franklin",123,,https://www.imdb.com/title/tt0099988/,"https://m.media-amazon.com/images/M/MV5BMTkwMzczMjkzN15BMl5BanBnXkFtZTcwNzk4MjUyMQ@@._V1_UY98_CR39,0,67,98_AL_.jpg"
29,1000030,They Call Me Macho Woman!,1989,R,81,"Action, Comedy",,,"Tromatic Super Heroine Susan Morris has to learn to fend for herself when she decides to escape from the urban jungle. While looking for a charming house in the country, she falls into the ...                See full summary »",Patrick G. Donahue,"     Debra Sweaney, Brian Oldfield, Sean P. Donahue, Mike Donahue",226,,https://www.imdb.com/title/tt0098467/,"https://m.media-amazon.com/images/M/MV5BMTYxMDUyNjYzMF5BMl5BanBnXkFtZTgwNjQ3MDU1NjE@._V1_UY98_CR3,0,67,98_AL_.jpg"
30,1000031,Dirty Games,1989,,96,"Action, Adventure, Thriller",,,The beautiful daughter of a murdered scientist determines to apprehend her father's brutal killer at a nuclear waste site they're both inspecting as part of a team of international ...                See full summary »,Gray Hofmeyr,"     Jan-Michael Vincent, Valentina Vargas, Ronald France, Michael McGovern",62,,https://www.imdb.com/title/tt0097207/,"https://m.media-amazon.com/images/M/MV5BMjAwNjk4NDA2M15BMl5BanBnXkFtZTcwNDg3MjAyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
31,1000032,Night Children,1989,R,90,"Action, Crime, Drama",,,"A veteran cop (David Carradine) investigates the crimes of an anarchist street gang that causes chaos wherever they go. Meanwhile, his wife (Nancy Kwan), a police counselor, investigates a ...                See full summary »",Norbert Meisel,"     David Carradine, Patrick Culliton, Tawny Fere' Ellis, Nancy Kwan",79,,https://www.imdb.com/title/tt0100249/,"https://m.media-amazon.com/images/M/MV5BYjRlZDc2ODgtNmM4Zi00NGYzLWE5ZTEtOWQ3OTFkMDZiNGVlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY98_CR1,0,67,98_AL_.jpg"
32,1000033,Dark Heritage,1989,,94,Horror,,,Reporter Clint Harrison is sent to investigate a massacre at a Louisiana campground and finds that it may be linked to the Dansen clan an old local family thought to have died out years ago.,David McCormick,"     Mark LaCour, Tim Verkaik, Eddie Moore, Joan Parmelee",333,,https://www.imdb.com/title/tt0228182/,"https://m.media-amazon.com/images/M/MV5BMTUzMzYxMTU2Ml5BMl5BanBnXkFtZTcwOTI5NzUyMQ@@._V1_UY98_CR0,0,67,98_AL_.jpg"
33,1000034,Circle of Fear,1989,R,88,Action,,,"Tom Price, an ex-LA mob enforcer, travels to the Philippines to investigate the mysterious death of his brother Charlie. Tom's investigation turns to catastrophe, and he must employ all the tricks of the trade to stay alive.",Clark Henderson,"     Patrick Dollaghan, Wesley Pfenning, Joey Aresco, Vernon Wells",51,,https://www.imdb.com/title/tt0097064/,"https://m.media-amazon.com/images/M/MV5BNmExOGY1NzktMDUxMC00ZmY2LTlmYzYtZTMxOWRmOGVlMTgyXkEyXkFqcGdeQXVyOTc5MDI5NjE@._V1_UY98_CR4,0,67,98_AL_.jpg"
34,1000035,Deadly Spygames,1989,,85,"Comedy, Drama",,,A secret agent tries to prevent World War III.,Jack M. Sell,"     Jack M. Sell, Troy Donahue, Adrienne Richmond, Tippi Hedren",82,,https://www.imdb.com/title/tt0097170/,"https://m.media-amazon.com/images/M/MV5BM2Y3Yjc3NjYtY2IzZC00YjQwLThiZDQtMjdjNjM0NGMzNmVlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
35,1000036,The Island of Love,1989,R,104,"Adventure, Romance",,,"An American fashion photographer and his entourage start behaving in a completely different way than usual when they visit an island paradise, where they experience passion and ancient rituals.",Chedley Kahlek,"     Karen Mayo-Chandler, Steve Parrish, Monique St. Pierre, Gail Thackray",,,https://www.imdb.com/title/tt11961652/,"https://m.media-amazon.com/images/M/MV5BZjgxYjUyODEtNDhmOS00MDk4LTg5ZGYtMzc5NTE2YTVlNWU5XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY98_CR3,0,67,98_AL_.jpg"
36,1000037,The Secret of the Ice Cave,1989,PG-13,106,"Action, Adventure",,,A group of treasure-seekers embark on a expedition into high adventure as they race to discover what's really located in the mysterious ice cave.,Radu Gabrea,"     Sally Kellerman, Michael Moriarty, David Mendenhall, Marcia Christie",112,,https://www.imdb.com/title/tt0098279/,"https://m.media-amazon.com/images/M/MV5BMzIyMjUwOTQ0OF5BMl5BanBnXkFtZTgwMjU5MzkwMzE@._V1_UX67_CR0,0,67,98_AL_.jpg"
37,1000038,The Vampire Is Still Alive,1989,,90,"Action, Horror, Sci-Fi",,,"Joyce rents an old haunted home to pen her horror script, which releases an evil army of robot vampires, a knife-wielding demon and a battalion of otherworldly creatures.",Godfrey Ho,"     Sorapong Chatree, Chin-Hung Fan, Siu-Ming To, Hsing-Kuang Tseng",130,,https://www.imdb.com/title/tt0416664/,"https://m.media-amazon.com/images/M/MV5BMjA3ODdiYmQtOWM5MS00MmNiLWEyNjgtMmE2YzU3NDU3OTY2XkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_UX67_CR0,0,67,98_AL_.jpg"
38,1000039,Bloodbath in Psycho Town,1989,R,87,Horror,,,A filmschool project becomes an exercise in murder as video demons take the students on a grim journey into subliminal psychic nightmares that travel the dark and lost highways of their tormented souls.,Alessandro De Gaetano,"     Ron Arragon, Donna Baltron, Dave Elliott, Pam Martin",184,,https://www.imdb.com/title/tt0299555/,"https://m.media-amazon.com/images/M/MV5BMzNhZTE3YzItMTFiNS00MjFmLWI5ODctMDhkN2ZjMjhkMTFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
39,1000040,Heavy Metal Massacre,1989,,83,Horror,,,A killer goes on a killing spree at a heavy metal club.,"Steven DeFalco, Ron Ottaviano","     David DeFalco, Americo Carrocio, Michele de Santis, Lynn Grattage",115,,https://www.imdb.com/title/tt1959398/,"https://m.media-amazon.com/images/M/MV5BN2Y0MDNjYzQtOTMwMi00NjQzLTgwZWEtYjg5YTJjNzc1OTk1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
40,1000041,Enrapture,1989,R,87,Thriller,,,"A struggling actor, working as a chauffeur, finds himself pulled into a tangled web of murder when he becomes fascinated with a female client.",Chuck Vincent,"     Kevin Thomsen, Ona Zee, Harvey Siegel, Robert Bullock",72,,https://www.imdb.com/title/tt0097281/,"https://m.media-amazon.com/images/M/MV5BOGI5ZGRmZDMtYzNmOS00ZmU0LWEwNTAtZDkxMmY3YWU4ZmQ0XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
41,1000042,The Basement,1989,Not Rated,79,Horror,,,"Four strangers are summoned to the basement of a abandoned house by a mysterious entity known only as The Sentinel. One after another, they are forced to witness heinous deeds they have yet...                See full summary »",Timothy O'Rawe,"     Dennis Driscoll, Kathleen Heidinger, David Weber, Scott Corizzi",150,,https://www.imdb.com/title/tt2005367/,"https://m.media-amazon.com/images/M/MV5BZmM2YjFmM2ItMDVlOS00MWQ5LWFjZDEtNTk5ZGQ4ZWJiYjA5XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UY98_CR1,0,67,98_AL_.jpg"
42,1000043,American Blue Note,1989,PG-13,97,"Comedy, Drama, Music",,,"Jack, Nat, Jerry, Lee and Tommy play jazz in small clubs, but only one of them will reach success.",Ralph Toporoff,"     Peter MacNicol, Carl Capotorto, Tim Guinee, Bill Christopher-Myers",92,,https://www.imdb.com/title/tt0096800/,"https://m.media-amazon.com/images/M/MV5BMTkxNTcwODc2M15BMl5BanBnXkFtZTcwMzM4NDM0Nw@@._V1_UY98_CR3,0,67,98_AL_.jpg"
43,1000044,Homeboyz II: Crack City,1989,,90,,,,"A pair of inner city youths go to work selling drugs for the power mad Spanish ""Godfather"" Enrico, who has his sights set on taking out Harlem's corrupt city commissioner.",Daniel Matmor,"     Brian Paul Stuart, Quetzal Castro, Dan Charlton, Sam Dobbins",20,,https://www.imdb.com/title/tt0238278/,"https://m.media-amazon.com/images/M/MV5BZWY4OGZhOWYtODhlMC00ZTQ4LWEyN2UtOTZmYTY4NGI0ZDc5XkEyXkFqcGdeQXVyMTA0MDM0ODY@._V1_UX67_CR0,0,67,98_AL_.jpg"
44,1000045,"Goodnight, Sweet Marilyn",1989,R,93,"Biography, Drama",,,"The supposed story of superstar Marilyn Monroe's death...as told by a ""friend"" of hers. Watch flashbacks from ""Goodbye Norma Jean"" as it leads up to the night when Marilyn Monroe died.",Larry Buchanan,"     Paula Lane, Misty Rowe, Jeremy Slate, Joyce Lower",75,,https://www.imdb.com/title/tt0097449/,"https://m.media-amazon.com/images/M/MV5BNWE5ZTE2MmEtZDdiYy00MTk2LTlkYTctMjk5ODY0NGNmZDY5XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
45,1000046,Sleepover Massacre,1989,,,Horror,,,"Six women get together one weekend for a reunion. But one by one they are killed by a demonic, female vampire who becomes more and more beautiful after killing each one of her victims.",Gary Whitson,"     Launa Kane, Clancy McCauley, Carol Livingston, Chris Stonage",29,,https://www.imdb.com/title/tt0241962/,"https://m.media-amazon.com/images/M/MV5BNTc0ZGZmZDYtYTZhMS00MzM0LWE1OTYtMWU0NmU3NWM5MDYzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
46,1000047,Othello,1989,,,"Drama, Romance",,,The Moorish general Othello is manipulated into thinking that his new wife Desdemona has been carrying on an affair with his lieutenant Michael Cassio when in reality it is all part of the scheme of a bitter ensign named Iago.,Ted Lange,"     Ted Lange, Hawthorne James, Mary Otis, Dawn Comer",20,,https://www.imdb.com/title/tt0098038/,"https://m.media-amazon.com/images/M/MV5BYThjMDc4MmMtOGE3NS00MDA4LTllY2EtMzVmZDMzNjNkOGIxXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
47,1000048,Fatal Images,1989,,,"Thriller, Mystery",,,"A crazy serial killer kills himself by sealing his soul in to his camera. Years later a woman buys the camera, and everyone she photographs begins being tracked down and killed by the killers spirit.",Dennis Devine,"     Lane Coyle, Kay Schaber, Angela Eads, Brian Chin",73,,https://www.imdb.com/title/tt0183071/,"https://m.media-amazon.com/images/M/MV5BMjJiZTkyZTEtYzM5NS00NzM4LTgwMWItZTlhODQyMGM1OTc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
48,1000049,Crime of Crimes,1989,R,87,"Action, Crime, Drama",,,"A Latino family new to Los Angeles find itself in trouble when the husband is arrested for a murder he didn't commit. His pregnant wife winds up in the hospital, and his little daughter is kidnapped by a child molester.",Alfredo Zacarías,"     Richard Yniguez, Jeff Celentano, Aldo Ray, David Carradine",43,,https://www.imdb.com/title/tt0150222/,"https://m.media-amazon.com/images/M/MV5BMjA0OTAyNzgzMV5BMl5BanBnXkFtZTcwMjA4NjUyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
49,1000050,Dead Silence,1989,,62,Horror,,,Justice is served when mass murderer Sam Mason is put to death in the electric chair... or is it? Would be victim Terri is still haunted by Mason and soon finds death is no deterrent for ...                See full summary »,Hugh Gallagher,"     Melissa Buhs, Brad Foltz, Paula Gallagher, Roger King",23,,https://www.imdb.com/title/tt6278694/,"https://m.media-amazon.com/images/M/MV5BMDQ4NDUwOGEtMTM0ZC00NjkwLTkzM2MtMGZiNTVkZTAxNTBiXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg"
