,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
10,1000011,Lola 2,2022,,,"Drama, Sport",,,"When champion amateur boxer and lifelong fighter Lola falls in love and has a baby, she struggles to give up her championship and leave the ring with her career unfinished.",Antoine Allen,"     Tamala Jones, Elise Neal, Taja V. Simpson, Torrei Hart",40,,https://www.imdb.com/title/tt13799290/,"https://m.media-amazon.com/images/M/MV5BNGYzY2I4ZTQtMWJiNC00NzU3LWI4YjEtYTE5M2E3MmJjMjllXkEyXkFqcGdeQXVyMjM1NjMwMTM@._V1_UY98_CR1,0,67,98_AL_.jpg"
11,1000012,Love at Mariposa Beach,2022,,,Romance,,,"A woman with difficulties at work goes to visit her mother at the place where she was born. On a journey of reflection, Claire ends up discovering love.",David Martín Porras,"     Lucía Gómez-Robledo, Timothy Ryan Hickernell, Luis Gatica, Pierre Louis",13,,https://www.imdb.com/title/tt15940358/,"https://m.media-amazon.com/images/M/MV5BOTJiM2RmMmUtZDRhYi00ZjcyLWI2NjgtZTVkYzAxYjExMmVmXkEyXkFqcGdeQXVyMjY2Nzg4Nzc@._V1_UY98_CR0,0,67,98_AL_.jpg"
12,1000013,Snag,2022,R,,Romance,,,Add a Plot,Jeanette Harrison,"     Joseph Griego, Kholan Studi, Gonzalo Robles, Erin Tripp",,,https://www.imdb.com/title/tt15288720/,
13,1000014,Newlywed Nightmare,2022,,84,Thriller,,,Newlyweds Lauren (Sarah Borne) and David (Yoshi Sudarso) are enjoying their honeymoon when Lauren suddenly disappears. Between footage of Lauren walking with another man and noticing ...                See full summary »,Stacia Crawford,"     Yoshi Sudarso, Sarah Borne, Olivia Jordan, Catherine Dyer",81,,https://www.imdb.com/title/tt19781682/,"https://m.media-amazon.com/images/M/MV5BYWM3NGIzYWUtNGI5NS00NmYzLTg2OTktMjI2OTIxMDQzNTU5XkEyXkFqcGdeQXVyMTE5NTM5NTU5._V1_UX67_CR0,0,67,98_AL_.jpg"
14,1000015,Hayride to Hell,2022,,91,Horror,,,A small town farmer exacts his bloody revenge on unscrupulous town folk who try to steal his land.,Dan Lantz,"     Bill Moseley, Kane Hodder, Graham Wolfe, Allyson Malandra",8,,https://www.imdb.com/title/tt16228330/,"https://m.media-amazon.com/images/M/MV5BZTUzNGEzMWUtNzZmYS00ZjYzLTlmOGYtY2VlZmU3N2FmOWY1XkEyXkFqcGdeQXVyMTA5NTcxNTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
15,1000016,Xanadu Hellfire,2022,,105,Fantasy,,,"An eight-year-old girl finds a way to bring her warrior comic book heroine Xanadu Hellfire from the future to the present. Xanadu's evil sister follows, and stuff gets crazy. Inspired by everything from Conan to Thor, Mad Max, and Clerks.",Justin Armao,"     Macy Minear, Aria Surrec, Ryon Thomas, Arianna America",98,,https://www.imdb.com/title/tt19766334/,"https://m.media-amazon.com/images/M/MV5BNGEwYWU5YjEtMjIwZi00Njk3LTk2OTctNTAyM2E4ZWMwYTJkXkEyXkFqcGdeQXVyMzU5Mzc2NjI@._V1_UX67_CR0,0,67,98_AL_.jpg"
16,1000017,Twisted Vines,2022,,84,"Crime, Drama",,,"A wine country wedding is interrupted by the sheriff who comes out to warn the guests about a nearby fire, but ends up staying to solve an unexpected murder that turns all the guests into suspects.",Jihane Mrad Balaa,"     Brande Roderick, Brian Borello, Jon Briddell, Vivica A. Fox",,,https://www.imdb.com/title/tt19401474/,"https://m.media-amazon.com/images/M/MV5BZTAwOWMxM2EtZWM1Ny00OTlkLWI4MzgtYTU2YzAxMjYyNjNmXkEyXkFqcGdeQXVyMTE4NTI5NTA@._V1_UY98_CR4,0,67,98_AL_.jpg"
17,1000018,Before it Ends,2022,,,Thriller,,,"Two couples meet for dinner and discuss a world on fire. As they consider their futures, bad news arrives in the form of a detective and some unexpected dinner guests. A story about cults, ...                See full summary »",Jeremy Vineyard,"     Andrew Saunders, Ashley Porter, Ryan de Quintal, Cate Hayman",,,https://www.imdb.com/title/tt15138172/,"https://m.media-amazon.com/images/M/MV5BODk4ZjllYmEtNzNhNC00ODdkLWJmMjMtNjRjYzdlMWMzNzQ4XkEyXkFqcGdeQXVyMTM4MjUwNDU@._V1_UX67_CR0,0,67,98_AL_.jpg"
18,1000019,The Christmas Challenge,2022,,86,"Comedy, Romance",,,"Podcast host Laura Ross and her longtime friend and producer Paul are challenged to re-examine their personal and professional relationships when a listener submits the daily ""Christmas ...                See full summary »",Hunter West,"     Jennica Schwartzman, Zack Gold, Galadriel Stineman, Jessica Anderson",21,,https://www.imdb.com/title/tt18239364/,"https://m.media-amazon.com/images/M/MV5BNGU1OGMwOWMtZGE3OS00Y2MxLWJlZTktZDE4YTU1NjA0ZGZlXkEyXkFqcGdeQXVyMjU2OTg5Njk@._V1_UX67_CR0,0,67,98_AL_.jpg"
19,1000020,Look Into the Fire,2022,,105,Thriller,,,"A group of neuropsychology graduate students work to unlock the potential of the brain. One student, Adam, takes his lab work too far. When his self-induced experiment goes wrong, he ...                See full summary »",Tim Morrill,"     Gregg Henry, Jackie Dallas, Mateo Garcia, Napoleon Highbrou",73,,https://www.imdb.com/title/tt7013708/,"https://m.media-amazon.com/images/M/MV5BYmJhOTE0ZjMtYzg5NC00YTMxLTk1MjQtYWFmZGYyNWNkMTBjXkEyXkFqcGdeQXVyMTg0MDQ2NDU@._V1_UX67_CR0,0,67,98_AL_.jpg"
20,1000021,Wisdom for Heroes,2022,,,"Action, Drama, Fantasy",,,A mellowed Hercules becomes a mentor to his young kingdom.,,,,,https://www.imdb.com/title/tt11237650/,"https://m.media-amazon.com/images/M/MV5BYjM4MDQ4NGQtYzU2NC00ZjM3LWI1MGUtMmI3ZDkzOTJmNTExXkEyXkFqcGdeQXVyMjk2MzM1MTI@._V1_UX67_CR0,0,67,98_AL_.jpg"
21,1000022,The Woods,V) (,,72,Horror,,,When the College Professor gives students a project to complete they are lured into the woods. The Old Man in the woods tries to warn them but they continue to stay and explore nature for ...                See full summary »,Robert L. Parker III,"     Latrice Dominique, Lanny Poteet, Criminal Mane, Verrokco Jones",6,,https://www.imdb.com/title/tt22640440/,"https://m.media-amazon.com/images/M/MV5BZDRjMGRiM2ItNTgzYS00ZGMzLWEyNzgtZmQ1ZTYwNzQ0YzdmXkEyXkFqcGdeQXVyNTIwMjY1NjY@._V1_UY98_CR5,0,67,98_AL_.jpg"
22,1000023,This Is a Film About My Mother,2022,,,Drama,,,"During a stark winter weekend in upstate NY, siblings Eve and Max reconnect a year after their mother's death. With wit, patience and a bit of magic the two are forced to stumble through their grief and practice growing up.",Tess Harrison,"     Joyce Chopra, Tess Harrison, Will Harrison, Frankie Wagner",,,https://www.imdb.com/title/tt14622266/,"https://m.media-amazon.com/images/M/MV5BYjAzNjE0ZGQtYWVhOC00YzQ3LWI1ZTItZmZjMDEwZTNkMGRjXkEyXkFqcGdeQXVyNDE1Njg2MjM@._V1_UY98_CR3,0,67,98_AL_.jpg"
23,1000024,Best of Stand-Up 2022,2022,,76,Comedy,,,Add a Plot,,,286,,https://www.imdb.com/title/tt25396646/,"https://m.media-amazon.com/images/M/MV5BZWE0NTk4MjYtMGNkNi00ZGU1LWJiMDctYzQ0Y2RlN2NlMGQyXkEyXkFqcGdeQXVyNDk3MzMwMTI@._V1_UY98_CR1,0,67,98_AL_.jpg"
24,1000025,Falling for the Manny,2022,,,Romance,,,"When single mom Alice finds herself up for partner at her firm, there's just one obstacle - the annual partners 'family' retreat. Alice hires her sister's manny, Jacob, to help look after her 9-year-old daughter while they're away.",Damián Romay,"     Tyler Johnson, Adebiyi Lanre, Ellen Marguerite Cullivan, Lily Jane",,,https://www.imdb.com/title/tt26410092/,"https://m.media-amazon.com/images/M/MV5BYzBlYmEzMmQtYTA1Ny00OWJmLThhMTQtYzNhZTYwODYxMzg0XkEyXkFqcGdeQXVyNjM5NDkwMjQ@._V1_UY98_CR0,0,67,98_AL_.jpg"
25,1000026,Edge of Everything,2022,,,Drama,,,"A teenager on the cusp of turning 15, straddles the line between childhood and adulthood when she is forced to move in with her father and his younger girlfriend after her mother's death.","Pablo Feldman, Sophia Sabella","     Jason Butler Harner, Sierra McCormick, Ryan Simpkins, Emily Robinson",,,https://www.imdb.com/title/tt15676864/,
26,1000027,Black Terror,2022,,,,,,"Fifty years after Richard Wesley's original production of Black Terror, Richard Lawson directs a bi-coastal cast of revolutionaries on a daunting mission to free their people. As the Black ...                See full summary »",Richard Lawson,"     Tobias Truvillion, Taylor Leigh Edwards, Henri Franklin, Terryl Daluz",,,https://www.imdb.com/title/tt17717854/,"https://m.media-amazon.com/images/M/MV5BZDc3MjI4YTgtYWI2NC00OGIwLWE1NzAtNzYzZmJkOGY0NzM1XkEyXkFqcGdeQXVyMTQ5ODQzNTAy._V1_UX67_CR0,0,67,98_AL_.jpg"
27,1000028,Jungle Juice,2022,,90,Drama,,,A young man from Los Angeles struggles to reclaim his life after spending ten years in prison. The streets have changed and it's getting hard to tell the difference between friends and enemies.,Curley The 5th,"     Curley The 5th, Aaron Pierson, Chris Pinnick, Charelle Jovanna",14,,https://www.imdb.com/title/tt16899152/,"https://m.media-amazon.com/images/M/MV5BNmNjYzlmODYtMzgzMi00M2ExLWIwMjItNjM4N2M1MGI1NGQwXkEyXkFqcGdeQXVyMTYwMDg4Njc5._V1_UY98_CR1,0,67,98_AL_.jpg"
28,1000029,Ice Moon Rising,2022,,,Sci-Fi,,,"After twenty years in cryogenic stasis, Elliot Drexler, is awakened in deep space by the wife he no longer knows to save the daughter he's never met.",,,,,https://www.imdb.com/title/tt4155910/,"https://m.media-amazon.com/images/M/MV5BODBjZTUyZDUtMTk0MC00Njc0LWFkMDktYTE0ODY5MjRiMzcxXkEyXkFqcGdeQXVyMzYxMjYxNw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
29,1000030,Yolo County O.G,2022,,,"Biography, Drama",,,"Based on the true story of decorated Fire Captain Paul ""Hollywood"" Fullerton turned cannabis entrepreneur. After a career-ending injury, Paul is falsely targeted as a ""drug-dealing gun runner"" by a rogue cop and District Attorney.",Garry A. Brown,"     Michael Rooker, Lovi Poe",,,https://www.imdb.com/title/tt14642066/,"https://m.media-amazon.com/images/M/MV5BNjM2MjE5YzQtZjc1NS00MzY3LTgyNjMtODc4MGFkMmI2ZDc2XkEyXkFqcGdeQXVyMTE1MzgxNDE5._V1_UY98_CR15,0,67,98_AL_.jpg"
30,1000031,Reunion from Hell 2,2022,,98,Horror,,,"Picking up two years after the events of the first film, we follow Riley Conner and his friends as they leave to celebrate Christmas at a secluded cabin in the mountains after an anonymous ...                See full summary »","Hayden Newman, Sam Hodge","     Lisa Wilcox, Mark Patton, James Stokes, Kelly Layne",54,,https://www.imdb.com/title/tt14642156/,"https://m.media-amazon.com/images/M/MV5BYTcyMjEyNGYtMzEyZC00Mzk5LTk1NGItYTNjNTk3Yjc0MzMzXkEyXkFqcGdeQXVyMTEzNjM1MjU5._V1_UX67_CR0,0,67,98_AL_.jpg"
31,1000032,Honey Trap,III),,90,Thriller,,,A beautiful Russian spy is on her first mission: to steal an anti-piracy software program from a former US intelligence officer.,"Tom Hillery, Jack E. Bell","     Chris Cordell, Stephen Staley, Ray Whelan, Richard Kovacs",10,,https://www.imdb.com/title/tt10091272/,"https://m.media-amazon.com/images/M/MV5BYWRhN2I5MDUtMWY2Yy00ZjdjLWIzYjgtMjE5OGY1ZTY0Y2U5XkEyXkFqcGdeQXVyODc0MjQ1MQ@@._V1_UY98_CR3,0,67,98_AL_.jpg"
32,1000033,Teddy Told Me To,2022,,79,Horror,,,"When Danny and Zoe (Topher Hansson and Kamarra Cole) decide to buy an old defunct haunted attraction, they think they'll just have fun and make some money. After meeting with the Realtor ...                See full summary »",Tom Devlin,"     Felissa Rose, C.J. Graham, Lisa Wilcox, Warrington Gillette",5,,https://www.imdb.com/title/tt21293382/,"https://m.media-amazon.com/images/M/MV5BYmRmMGE3NTktOTZhZS00ZjdkLWExNWMtNDlkMjczY2U4ODZkXkEyXkFqcGdeQXVyMjMwNjE5ODY@._V1_UX67_CR0,0,67,98_AL_.jpg"
33,1000034,The Ring Widow,2022,,,Thriller,,,"Crystal and her husband Sean find out that the woman they have been renting out their Airbnb property to, is possibly a serial killer targeting married men that cheat on their wives.",Denise Mone't,"     Dee Hill, Dakarai Akil, Natoya Danielle, Denise Mone't",13,,https://www.imdb.com/title/tt21038532/,"https://m.media-amazon.com/images/M/MV5BN2Q1Njc4N2EtNDlhZC00NDlhLWJjYjItNzllZGNlMGExOWE3XkEyXkFqcGdeQXVyNTk0MzM2Njg@._V1_UY98_CR3,0,67,98_AL_.jpg"
34,1000035,Love Virtually,2022,,,,,,Add a Plot,L.E. Staiman,"     Stephen Tobolowsky, Cheri Oteri, Adam Ray, Bunny Levine",,,https://www.imdb.com/title/tt13267256/,"https://m.media-amazon.com/images/M/MV5BMjM5ZmMzMzctMDQ0MC00NTMwLTk4MWYtMjAzMTZmOWYwMGUyXkEyXkFqcGdeQXVyMTI1ODU0Nzk0._V1_UX67_CR0,0,67,98_AL_.jpg"
35,1000036,The Mick and the Trick,2022,,,"Action, Comedy, Crime",,,An Irish hit man working for a Cuban crime boss and the IRA tries to leave his life of crime with the help of a savvy hooker.,Tom DeNucci,"     Peter Greene, Federico Castelluccio, Richard Kline, John Fiore",,,https://www.imdb.com/title/tt10228618/,"https://m.media-amazon.com/images/M/MV5BNjUwNDQzNzAtZTZjNy00MmQ5LTljZGEtZjY3OGQ0YmM0YWU0XkEyXkFqcGdeQXVyODc0MTM0NDY@._V1_UY98_CR5,0,67,98_AL_.jpg"
36,1000037,The Culling,2022,,,Horror,,,A troubled priest confines himself to a remote cabin in the middle of the woods where he attempts to make a last stand against the demon that terrorized his family when he was a child.,,,,,https://www.imdb.com/title/tt12579112/,"https://m.media-amazon.com/images/M/MV5BOWQ0YWY5NGYtM2Y2ZC00YzJmLTg3YjUtMDQ5ZWI0ZTAyMzEyXkEyXkFqcGdeQXVyNDQyMDUxNDU@._V1_UX67_CR0,0,67,98_AL_.jpg"
37,1000038,TLC Forever,2022,,120,Music,,,Add a Plot,Matt Kay,"     Rozonda 'Chilli' Thomas, Tionne 'T-Boz' Watkins",,,https://www.imdb.com/title/tt13220796/,"https://m.media-amazon.com/images/M/MV5BZjQxOWE5NGYtODUxYS00ZDc1LTk3MWUtZmI4MzlkOGU1NWJiXkEyXkFqcGdeQXVyMjA5NzExMTM@._V1_UY98_CR40,0,67,98_AL_.jpg"
38,1000039,Perimortem,2022,,,Thriller,,,"A hospice nurse struggles to pay for her brother's cancer treatment. In what seems to be a much needed blessing, she is hired by a wealthy family to care for an elderly family member. It is...                See full summary »",Austin Tutor,"     Peter Aylward, Josh Brandon, Jeron Bray, Dakota Bruton",,,https://www.imdb.com/title/tt17322546/,"https://m.media-amazon.com/images/M/MV5BYjkxNTliOTktNWY3NS00OTBjLTlmZDktZGY3MjhjOWQwNGEwXkEyXkFqcGdeQXVyMTA5MDQyMDQz._V1_UX67_CR0,0,67,98_AL_.jpg"
39,1000040,Savage Revenge,2022,,77,Drama,,,Add a Plot,Kaamel Hasaun,"     Andrea Abrams, Angelica Anderson, Janae Black, Jocelyn Castor",7,,https://www.imdb.com/title/tt26753728/,
40,1000041,Run Rabbit,2022,,,Action,,,A series of brutal murders on catholic authority causes a string of conspiracies to unravel and a notorious underground crime syndicate to go on high alert.,Justin Rose,"     Christopher Studenka, Greg Wave, Jeff Kimble, Palimo Lopez",,,https://www.imdb.com/title/tt14621412/,"https://m.media-amazon.com/images/M/MV5BYWZlMjE0MzYtNDA4Zi00YmNkLTkwMzctZjUzMGYwMWU4YmNiXkEyXkFqcGdeQXVyNzgyOTExMzA@._V1_UX67_CR0,0,67,98_AL_.jpg"
41,1000042,Ninjai: The Little Ninja,2022,,80,"Animation, Drama",,,A young warrior adventures throughout the ancient world - searching for answers to one of life's most fundamental questions: Who am I?,"The Ninjai Gang, Paulette Victor-Lifton",     Siddha Bellord,6,,https://www.imdb.com/title/tt14029892/,"https://m.media-amazon.com/images/M/MV5BYTExYzcyMWEtNDFmYy00OTU2LWE4NDQtMmVjOWRkZTgzMjliXkEyXkFqcGdeQXVyNzgzNjE0NA@@._V1_UY98_CR9,0,67,98_AL_.jpg"
42,1000043,The Great Awakening,2022,,,"Horror, Sci-Fi, Thriller",,,A girl questions reality as the world around her changes.,Bo Roberts,"     Julia Stier, Ryan Ruffing, Steven Man, Theodora Greece",,,https://www.imdb.com/title/tt19796902/,"https://m.media-amazon.com/images/M/MV5BM2Q1YzM2MmQtNzM4MC00YTIyLTg3ZjktOTFkNDE4MDBiZTZjXkEyXkFqcGdeQXVyMDE0MDYwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
43,1000044,An Awful Thing Has Gone and Happened,2022,,,Crime,,,"Logline - When her brother is killed, a young woman is called back home to a small mountain town. But with her father missing, and her brother's killer terrorizing the town, she's got to ...                See full summary »","Christopher Mitchell, Deborah Mitchell","     Robert LaSardo, Maggie Wehr, Chris Caulpetzer, Martin Charles",,,https://www.imdb.com/title/tt14953796/,"https://m.media-amazon.com/images/M/MV5BN2M0ZDFhYjQtOTdhMC00MTM1LWEwNDMtMzRjOWIxZjg0NjNlXkEyXkFqcGdeQXVyMTk3NDgyNzk@._V1_UY98_CR3,0,67,98_AL_.jpg"
44,1000045,Call of the Void,2022,,,Horror,,,"After quitting her job, Moray escapes to a ski lodge in the off-season to be alone, draw, and figure out ""what now?"" only to find a band is staying in the cabin next door. They seem nice ...                See full summary »",James B. Cox,"     Mina Sundwall, Caitlin Carver, Richard Ellis, Christian Antidormi",,,https://www.imdb.com/title/tt16354528/,"https://m.media-amazon.com/images/M/MV5BYjE4N2RmZjYtNzA0ZS00N2I1LWFjZjgtMTk2NWE0Y2JiNmUyXkEyXkFqcGdeQXVyMzM5MTQ5MTI@._V1_UX67_CR0,0,67,98_AL_.jpg"
45,1000046,Ear 2 Ear,2022,,140,"Drama, Mystery, Thriller",,,This film is about a family suffering from mental illness who discovers each other's condition while trying to get justice for their brother's death.,Kamal Smith,"     Marcia Adams, Keith Anthony, Mica Bivings, Chanel Bonds",,,https://www.imdb.com/title/tt22168480/,"https://m.media-amazon.com/images/M/MV5BOGI2NWM3MjEtNDZjOC00N2I3LTgxMDEtMDZiZjE0ZjAwOWY4XkEyXkFqcGdeQXVyMTAxMTM4NzU@._V1_UX67_CR0,0,67,98_AL_.jpg"
46,1000047,Beyond the Gates of Hell,2022,,65,Horror,,,"A newly married couple purchase a mansion in the countryside to open a bed and breakfast. However, it is revealed that brutal murders has took place previously on the property and someone or something might be lurking in the basement.",Dustin Ferguson,"     Traci Burr, Eric Larsen, Brinke Stevens, Robert Lankford",26,,https://www.imdb.com/title/tt19878416/,"https://m.media-amazon.com/images/M/MV5BYTJiMzVhYTEtMjkyMS00ZWI1LTg4ZjgtMWM0N2JiYTE1NTM1XkEyXkFqcGdeQXVyMjY5MDIzMjQ@._V1_UY98_CR4,0,67,98_AL_.jpg"
47,1000048,Eighteen,2022,,,Drama,,,"Facing eviction from his home the day he turns 18, Percy, has 3 days to get accepted into a college or figure out how to fend for himself after realizing school hasn't prepared him to be an adult.",Shaun Mathis,"     Rashawn Simmons, Jasmine Sargent, Karon Riley, Mimi Faust",,,https://www.imdb.com/title/tt15379838/,"https://m.media-amazon.com/images/M/MV5BNmYwMDUxNmItMTJmMS00NWViLWE3ZDctYTFkZTc4ZDdlYjEzXkEyXkFqcGdeQXVyMTUxODcyNTc2._V1_UX67_CR0,0,67,98_AL_.jpg"
48,1000049,Alabama Rose,2022,,99,Thriller,,,"Learning to live life again, a young woman left widowed by the mysterious murder of her husband, finds modeling for photographers uplifting. But in a tourist town, who is looking through the lens?",Markiss McFadden,"     Bryce Alakai, Brett Benowitz, Brett Blaylock, Terry Bowden",6,,https://www.imdb.com/title/tt22855652/,"https://m.media-amazon.com/images/M/MV5BMmUxYjY2ZDUtYzUxZi00ZmRkLWFiMjgtZDk3NDFiYjAwOThmXkEyXkFqcGdeQXVyMTM0MzI2NTQ5._V1_UX67_CR0,0,67,98_AL_.jpg"
49,1000050,Black White and the Greys,2022,,,Drama,,,A marriage is put to the test when an interracial couple are forced to quarantine together through the Covid pandemic and 'Black Lives Matter' movement.,"Casey Nelson, Marchelle Thurman","     Casey Nelson, Marchelle Thurman, Jay Jablonski, Cecily Phillips",,,https://www.imdb.com/title/tt14555016/,"https://m.media-amazon.com/images/M/MV5BYzU3Y2NhNTUtYzg4YS00MTAwLWFkYjAtMGJjN2YwNmMwYzIyXkEyXkFqcGdeQXVyMjY5MjgyNw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
50,1000051,The Next 24 Hours,2022,,,Action,,,"The Next 24 Tells a story about the harsh truth of human trafficking, right here in the United States. The Next 24 takes a deep look at how young girls are targeted and lured into this ...                See full summary »","Andre Buckner, Carl Millender","     Toni Hudson, Clifton Powell, Lisa Wu, Sue Ann Taylor",,,https://www.imdb.com/title/tt3104696/,"https://m.media-amazon.com/images/M/MV5BODc4OWI4ZWMtMmEzYS00MGExLWI1MmEtOTgzNzM0YzRmMDQ1XkEyXkFqcGdeQXVyMTUxOTQ0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg"
51,1000052,The Cosmos Sisters,2022,,80,Comedy,,,"A darkly comedic movie about two ex best friends and band mates who reunite in their hometown, in their later 20s and decide to get the band back together.","Nora Kaye, Whitney Uland","     Madeline Grey DeFreece, Arielle Haller-Silverstone, Nora Kaye, Shelley Kuefner",27,,https://www.imdb.com/title/tt15500002/,"https://m.media-amazon.com/images/M/MV5BN2NkZTkyNjMtMDUyZS00YmU2LTg5ZTgtOTUyNjVhZjFhZGEzXkEyXkFqcGdeQXVyNjc3MTk1ODY@._V1_UX67_CR0,0,67,98_AL_.jpg"
