,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
4581,1004582,Swordfish,2001,R,99,"Action, Crime, Thriller",,32        ,"A covert counter-terrorist unit called Black Cell led by Gabriel Shear wants the money to help finance their war against international terrorism, but it's all locked away. Gabriel brings in convicted hacker Stanley Jobson to help him.",Dominic Sena,"     John Travolta, Hugh Jackman, Halle Berry, Don Cheadle","191,499",,https://www.imdb.com/title/tt0244244/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BNzk5ZmQxMWYtM2QyNi00MTY3LTlmNjItYjUwODY3Y2YwOTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
4582,1004583,The Shaft,2001,R,111,"Action, Horror, Mystery",,,"When the elevators in New York's 102-story Millennium Building start to malfunction, mechanic Mark Newman is sent to find the cause. After a series of gruesome and deadly ""accidents"" occur, Mark joins forces with spunky reporter Jennifer.",Dick Maas,"     James Marshall, Naomi Watts, Eric Thal, Michael Ironside","5,077",,https://www.imdb.com/title/tt0247303/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BODkzOWEyM2ItNjliNi00MTk4LTk2YmEtMjdiNTJlOGE4NTIxXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY98_CR3,0,67,98_AL_.jpg"
4583,1004584,Replicant,2001,R,100,"Action, Sci-Fi, Thriller",,,"Scientists create a genetic clone of a serial killer in order to help catch the killer, teaming up with two cops.",Ringo Lam,"     Jean-Claude Van Damme, Michael Rooker, Catherine Dent, Brandon James Olson","15,200",,https://www.imdb.com/title/tt0238552/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BNDdhMzMxZWQtZjFhYy00MDkzLWIzMDQtNmMyM2ZmZTEzYzdmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UY98_CR4,0,67,98_AL_.jpg"
4584,1004585,Biohazardous,2001,R,95,"Sci-Fi, Horror, Mystery",,,"For since by man came death, by man came also the resurrection of the dead",Michael J. Hein,"     Sprague Grayden, David Lee Garver, Katheryn Winnick, Michele Santopietro",250,,https://www.imdb.com/title/tt0284907/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMjE4OTYxMzMzNl5BMl5BanBnXkFtZTcwMzQ2NjkxMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4585,1004586,Lady in the Box,2001,R,105,Mystery,,,"An unsuspecting bartender believes he has been set up for the murder of his own girlfriend, in this film-noirish, Hitchcockian suspense thriller.",Christian Otjen,"     Darren E. Burrows, Robert Knepper, Paige Rowland, Mark Sheppard",142,,https://www.imdb.com/title/tt0212294/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BNDYwMDU0NjAtY2Y3Yy00ZTRkLWE0N2QtZGUzNWJiNjhkNTZiXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY98_CR3,0,67,98_AL_.jpg"
4586,1004587,Cuban Fire,2001,,93,,,,This unique feature film explores the rich history and global influences of the Cuban music through rousing live performances by world-renowned contemporary Cuban artists as well as moving ...                See full summary »,,,,,https://www.imdb.com/title/tt0313938/?ref_=adv_li_tt,
4587,1004588,Harvard Man,2001,R,99,"Comedy, Crime, Drama",,49        ,A basketball player strikes a deal with the mob to fix a basketball game.,James Toback,"     Sarah Michelle Gellar, Adrian Grenier, Joey Lauren Adams, Eric Stoltz","4,494",,https://www.imdb.com/title/tt0242508/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMzNlYWYyYTMtMzE2Yy00YWM0LWJhOTctZjFjNTM4MWZmYjc1XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_UY98_CR3,0,67,98_AL_.jpg"
4588,1004589,The Number,2001,,,,,,Add a Plot,Brian Gurley,"     Kalen Conover, Steve Barnes, Chet Dixon",,,https://www.imdb.com/title/tt0304488/?ref_=adv_li_tt,
4589,1004590,The Oresteia,2001,,,Drama,,,Add a Plot,Bill Vincent,"     Jode DePriest, Greg Teachout, Rachael Walker, Tommy Strasz",,,https://www.imdb.com/title/tt0404296/?ref_=adv_li_tt,
4590,1004591,Moulin Rouge!,2001,PG-13,127,"Drama, Musical, Romance",,66        ,A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star coveted by a jealous duke.,Baz Luhrmann,"     Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent","291,035",,https://www.imdb.com/title/tt0203009/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMWFhYjliNjYtYjNhNS00OGExLWFhMjQtNDgwOWYyNWJiYzhmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
