,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
10,1000011,Jack the Reaper,2011,R,88,Horror,,,A group of unsuspecting teens face a railroad reaper in his desert carnival.,Kimberly Seilhamer,"     Tony Todd, Sally Kirkland, Douglas Tait, David Alen",983,,https://www.imdb.com/title/tt1552423/,"https://m.media-amazon.com/images/M/MV5BZGI4Nzk5YjktYWQ3NC00NGJjLTlmNWQtYWQ2MzY0MDYwMzA3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY98_CR3,0,67,98_AL_.jpg"
11,1000012,Pizza Man,2011,PG-13,90,"Action, Comedy, Family",,,A pizza delivery boy receives superhuman strength upon ingesting a genetically altered tomato. He must battle a corporation that is trying to steal his powers in order to save both the world and the girl of his dreams.,Joe Eckardt,"     Frankie Muniz, Dallas Page, Amber Borycki, Shelley Long",330,,https://www.imdb.com/title/tt1629766/,"https://m.media-amazon.com/images/M/MV5BMTA2NTM4OTc2MTZeQTJeQWpwZ15BbWU4MDg3ODYzMzEx._V1_UY98_CR1,0,67,98_AL_.jpg"
12,1000013,Snatched,2011,TV-MA,81,Comedy,,,A nice guy goes into the hospital for surgery and through a series of mishaps suffers every man's worst nightmare.,Joe Cacaci,"     Andrew McCarthy, Ernest Borgnine, Kate Vernon, Jonathan Silverman",173,,https://www.imdb.com/title/tt1245534/,"https://m.media-amazon.com/images/M/MV5BMTQyMDUyODkxMl5BMl5BanBnXkFtZTcwMjU4NDExNQ@@._V1_UY98_CR2,0,67,98_AL_.jpg"
13,1000014,Louise and Her Lover,2011,Unrated,72,"Crime, Romance, Thriller",,,A lesbian wanna-be model falls dangerously in love with an up and coming painter. The relationship goes too far too fast and the lines between art and sex get blurred.,Ryan Balas,"     Julia Porter Howe, Morgan Powell, Dee Herlihy, Richard Buonagurio",73,,https://www.imdb.com/title/tt2130117/,"https://m.media-amazon.com/images/M/MV5BMTQxODY1Mzk4M15BMl5BanBnXkFtZTgwMjM4MDA4MDE@._V1_UY98_CR0,0,67,98_AL_.jpg"
14,1000015,Marriage Retreat,2011,G,90,"Comedy, Drama, Romance",,,"When a group of best friends decide to go on a marriage retreat in the mountains for no deeper reasons to relax and have a little fun, they discover the true states of their marriages and ...                See full summary »",David Christiaan,"     Jeff Fahey, David A.R. White, Anna Zielinski, Victoria Jackson",577,,https://www.imdb.com/title/tt1684558/,"https://m.media-amazon.com/images/M/MV5BMTc4ODE1NTY5NF5BMl5BanBnXkFtZTcwNzk5NjQ5Ng@@._V1_UY98_CR0,0,67,98_AL_.jpg"
15,1000016,The Chateau Meroux,2011,PG-13,94,"Comedy, Romance",,,"Wendy (Marla Sokoloff) is left a struggling winery in her father's will. While learning to manage it, she must contend with a cunning competitor and her feelings for his son.",Bob Fugger,"     Marla Sokoloff, Barry Watson, Amanda Righetti, Christopher Lloyd","1,286",,https://www.imdb.com/title/tt1670269/,"https://m.media-amazon.com/images/M/MV5BMzkzNjkwNDQ0Nl5BMl5BanBnXkFtZTcwNzAzNDgyNw@@._V1_UY98_CR0,0,67,98_AL_.jpg"
16,1000017,Jacob,2011,Not Rated,92,Horror,,,"Lonely and disturbed Jacob Kell loved his little sister more than anything on earth. When tragedy strikes, Jacob retaliates the only way he knows how - and anyone who crosses his path will know there is no limit to his brutal vengeance.",Larry Wade Carrell,"     Grace Powell, Dylan Horne, Travis Hester, Shane Stewart",895,,https://www.imdb.com/title/tt1801063/,"https://m.media-amazon.com/images/M/MV5BMjI2ODU3NDMwNV5BMl5BanBnXkFtZTcwMTYyMTgwNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
17,1000018,0s & 1s,2011,Not Rated,83,"Comedy, Drama",,,"James lives easy Life 2.0. But when his computer is lost, his reality spirals down a nihilistic adventure that questions our dependency on digital life. Told entirely via apps, games, the web and social networks making up our daily life.",Eugene Kotlyarenko,"     Morgan Krantz, Jeremy Blackman, Ryan Reyes, Matty Cardarople",114,,https://www.imdb.com/title/tt1372680/,"https://m.media-amazon.com/images/M/MV5BMTg0MTIzNTY5N15BMl5BanBnXkFtZTcwOTEwODc4Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg"
18,1000019,Knock Knock 2,2011,R,82,"Horror, Mystery, Thriller",,,"Based on found footage, the story centers on four friends in their early 20s. Last year, on the night before Halloween, they decided to go on a self made tour of famous Hollywood murders ...                See full summary »",Chris Sheng,"     Aiden Cardei, Jordan Elizabeth, Aleksandar Popovic, Lovie Ray",493,,https://www.imdb.com/title/tt2093044/,"https://m.media-amazon.com/images/M/MV5BMTM3NTg0NjEwMV5BMl5BanBnXkFtZTcwMjAwOTg4OA@@._V1_UY98_CR0,0,67,98_AL_.jpg"
19,1000020,Tilda,2011,,,Comedy,,,A powerful Hollywood journalist and an upstart creative assistant.,Bill Condon,"     Diane Keaton, Elliot Page, Sanaa Lathan, Jason Patric",130,,https://www.imdb.com/title/tt1663214/,"https://m.media-amazon.com/images/M/MV5BNDUyOGMwMWQtNjZmYS00OWZlLWEyYjAtMDY1YWNlYmJkZGY5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_UY98_CR55,0,67,98_AL_.jpg"
20,1000021,Jeremy Fink and the Meaning of Life,2011,PG,91,Family,,,Jeremy Fink and his best friend Lizzy must search high and low throughout the streets of Manhattan for clues to unlock the mysterious box he received a month before his birthday.,Tamar Halpern,"     Maxwell Beer, Ryan Simpkins, Mira Sorvino, Joe Pantoliano",371,,https://www.imdb.com/title/tt1710394/,"https://m.media-amazon.com/images/M/MV5BMjE5MzgwOTYxM15BMl5BanBnXkFtZTcwNDA5NDI5Ng@@._V1_UY98_CR1,0,67,98_AL_.jpg"
21,1000022,Divination,III),Not Rated,98,"Action, Thriller",,,"Supernatural forces collide in 'Divination'. Jason (D'angelo Midili) is a young, successful artist married to the lovely Jessica (Natasha Sims). They're filled with joy at their first ...                See full summary »",Ben Pohl,"     D'Angelo Midili, Natasha Sims, Lisa Coronado, Philipp Aurand",345,,https://www.imdb.com/title/tt2123174/,"https://m.media-amazon.com/images/M/MV5BMjAwNjE4NDU3NV5BMl5BanBnXkFtZTgwNDc4ODc0MDE@._V1_UY98_CR1,0,67,98_AL_.jpg"
22,1000023,Slice 2,2011,,,"Comedy, Horror",,,Add a Plot,Pierre Edwards,"     Pierre Edwards, Doris Morgado, Gregory Alan Williams, Brittney Brackett",10,,https://www.imdb.com/title/tt2132453/,"https://m.media-amazon.com/images/M/MV5BMTYxODM4MDU4N15BMl5BanBnXkFtZTcwMjUzNTQ3Nw@@._V1_UY98_CR3,0,67,98_AL_.jpg"
23,1000024,Renegade,2011,PG,115,"Drama, Family, Romance",,,"A story of life, love, and gold mining. Lonesome Dove meets Gold Fever in this two hour western. Trouble brings out the truth.",Michael Dohrmann,"     Kaylee DeFer, Ric Maddox, Ryan Doom, Danielle Demski",132,,https://www.imdb.com/title/tt1631365/,"https://m.media-amazon.com/images/M/MV5BMjM2NzgxMzQ4MF5BMl5BanBnXkFtZTcwMDk0OTg1OQ@@._V1_UY98_CR0,0,67,98_AL_.jpg"
24,1000025,Streets,2011,Not Rated,88,Drama,,,A musical talented young woman hangs out with a tough crew and gets caught up in a murder investigated by her mom.,Jamal Hill,"     Nafessa Williams, Meek Mill, Marvin Warner, Chico Benymon",392,,https://www.imdb.com/title/tt1716765/,"https://m.media-amazon.com/images/M/MV5BMjA1MjQ2NDQzOF5BMl5BanBnXkFtZTgwODM5MjI1MDE@._V1_UY98_CR9,0,67,98_AL_.jpg"
25,1000026,Cowboys & Indians,2011,PG-13,86,"Adventure, Family, Western",,,"With the fate of the frontier hanging in the balance, a former cavalry officer is called back into action to rescue a beautiful maiden from the clutches a band of renegade Black Claw Indians led by a frightening medicine man.","Aaron Burk, Tyler Burk","     Alvin Cowan, Steve Guilmette, Katy Maloney, Dennis Ambriz",217,,https://www.imdb.com/title/tt1886504/,"https://m.media-amazon.com/images/M/MV5BMTczNjMwMTM1Ml5BMl5BanBnXkFtZTcwNTUwNDU4Nw@@._V1_UY98_CR1,0,67,98_AL_.jpg"
26,1000027,Clash in the College,2011,,123,Drama,,,Clash in the College is an exploration of conflicts that emerge in the lives of college students when political ideologies erupt in their midst. The film shows how students get ...                See full summary »,Paul Kattupalli,"     Riviera Abbott, Gabriel F. Bellotti, Kayla Flick, Paul Kattupalli",96,,https://www.imdb.com/title/tt1986794/,"https://m.media-amazon.com/images/M/MV5BNDY5MzYyNTI3M15BMl5BanBnXkFtZTgwNjAwNjA2MDE@._V1_UY98_CR3,0,67,98_AL_.jpg"
27,1000028,Machine Head,2011,R,82,"Horror, Thriller",,,Three college girls staying at an isolated home for spring break suddenly find themselves terrorized by a maniac on the road.,Jim Valdez,"     Sharon Hinnendael, Nicole Zeoli, Christina Corigliano, Morissa O'Mara",246,,https://www.imdb.com/title/tt1730300/,"https://m.media-amazon.com/images/M/MV5BY2UyZjQ0OWItNDdjMy00ZmJlLWI0YTAtM2Q1ZjQ0Yjc5ZjJjXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY98_CR1,0,67,98_AL_.jpg"
28,1000029,In My Pocket,2011,TV-MA,94,"Drama, Romance",,,"A harrowing journey down the dark spiral of drug addiction. As Stephen Jameson's carefully constructed life slowly falls apart, his belief system is shattered when he discovers that he's no...                See full summary »",David Lisle Johnson,"     Gregory Smith, Zack Ward, Shantel VanSanten, Kaylee DeFer",231,,https://www.imdb.com/title/tt1261420/,"https://m.media-amazon.com/images/M/MV5BMjE2MzQ0MzU5NF5BMl5BanBnXkFtZTgwNDUzNTUzMDE@._V1_UY98_CR4,0,67,98_AL_.jpg"
29,1000030,Aquí entre nos,2011,R,93,"Comedy, Romance",,,"Tired of being taken for granted by his wife and 3 daughters, Rodolfo Guerra wakes up one morning and decides not to go to work. Then the craziness begins.",Patricia Martínez de Velasco,"     Jesús Ochoa, Carmen Beato, Diana García, Giovana Fuentes",780,,https://www.imdb.com/title/tt1695765/,"https://m.media-amazon.com/images/M/MV5BMjI1OTEzMTQ2Ml5BMl5BanBnXkFtZTgwMDg1MzE1MTE@._V1_UY98_CR1,0,67,98_AL_.jpg"
30,1000031,My Little Friend,2011,Not Rated,73,"Comedy, Drama",,,Two friends reunite in after ten years and one has a secret waiting to come out.,Dee Herlihy,"     Dee Herlihy, Jessica Pierson, Ryan Balas, Alex Herlihy",82,,https://www.imdb.com/title/tt2056658/,"https://m.media-amazon.com/images/M/MV5BMTEwMDYwNDI2ODBeQTJeQWpwZ15BbWU4MDgxMjYwNjAx._V1_UY98_CR0,0,67,98_AL_.jpg"
31,1000032,Beautiful Wave,2011,PG-13,96,"Adventure, Drama",,,"In Santa Cruz for the summer, a young woman discovers the sport of surfing -- and a family secret as well.",David Mueller,"     Aimee Teegarden, Patricia Richardson, Ben Milliken, Alicia Ziegler",601,,https://www.imdb.com/title/tt1470021/,"https://m.media-amazon.com/images/M/MV5BMjI5MzMyMTk2MF5BMl5BanBnXkFtZTcwOTg1OTM3Nw@@._V1_UY98_CR1,0,67,98_AL_.jpg"
32,1000033,Beast Beneath,2011,R,90,"Action, Horror, Thriller",,,"This is based on a true tale. A large ranch, now known as Griffith Park in Los Angeles, belonged to Don Antonio Feliz in 1861. The Don's best friend and a greedy attorney stole the property...                See full summary »",Julian Higgins,"     Bertie Higgins, Mike Agresta, Phillip Agresta, Amy Anderson",265,,https://www.imdb.com/title/tt1665008/,"https://m.media-amazon.com/images/M/MV5BMTcyMzQ5MzUyNF5BMl5BanBnXkFtZTcwMzc1NzQzNw@@._V1_UY98_CR1,0,67,98_AL_.jpg"
33,1000034,Man Without a Head,2011,,,Drama,,,A humanoid assigned to investigate a mysterious exiled revolutionary finds her beliefs challenged as she unravels his true identity.,Johnny Roc,"     Shannyn Sossamon, Alex Lombard, Whitney Able, Mike Akrawi",18,,https://www.imdb.com/title/tt1436035/,"https://m.media-amazon.com/images/M/MV5BMTMxMDQ0NDM5Ml5BMl5BanBnXkFtZTcwOTk4NjQ2Mg@@._V1_UY98_CR55,0,67,98_AL_.jpg"
34,1000035,23rd Psalm: Redemption,2011,Not Rated,72,Thriller,,,"When a minister and his family are held hostage in his own home by an escaped convict, he must rely upon his faith to deliver his family from harm's way.","Cornelius Booker III, Christopher C. Odom","     Tatyana Ali, Clifton Powell, Leslie Mills, Leslie A. Jones",39,,https://www.imdb.com/title/tt1893186/,"https://m.media-amazon.com/images/M/MV5BMjI1NDA1MDE0Ml5BMl5BanBnXkFtZTcwNzc2MDY0OQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
35,1000036,1 Out of 7,2011,Not Rated,90,Drama,,,"Runaway teen Lexi find herself alone and pregnant on the streets. Seemingly beyond hope, she must turn to Devon, a woman with her own demons, to help her find a way back from her past mistakes.",York Alec Shackleton,"     Laura Ramsey, Toby Hemingway, Vivica A. Fox, Theresa Russell",196,,https://www.imdb.com/title/tt1523987/,"https://m.media-amazon.com/images/M/MV5BMTYwODA3NjY4OV5BMl5BanBnXkFtZTcwNDIxMzc4Nw@@._V1_UY98_CR3,0,67,98_AL_.jpg"
36,1000037,Maria My Love,2011,TV-PG,99,Drama,,,"A young woman named Ana is struggling to deal with her mother's death and her father's mistakes. In an effort to feel better, she reconnects with her half-sister Grace, (Lauren Fales) and, ...                See full summary »",Jasmine McGlade,"     Judy Marte, Karen Black, Brian Rieger, Lauren Fales",88,,https://www.imdb.com/title/tt1645109/,"https://m.media-amazon.com/images/M/MV5BMTc0NTU3MTA5M15BMl5BanBnXkFtZTcwMjQ1MjUyNw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
37,1000038,Living by the Gun,2011,R,104,"Action, Western",,,A man returns from the bad blood and hard luck roads of redemption to his family homestead following his brother's death setting off his niece's quest for revenge.,James Miller,"     Tommy Admire, Jeffery Babineau, Amber Beasley, Charles Bird",107,,https://www.imdb.com/title/tt1949568/,"https://m.media-amazon.com/images/M/MV5BMTM5ODY0MTg0MV5BMl5BanBnXkFtZTgwMjM2NTk1MDE@._V1_UY98_CR1,0,67,98_AL_.jpg"
38,1000039,Red Ice,2011,,90,"Horror, Thriller",,,"Under the spell of a demon warlord, a meth-addicted, software engineer kills the demon's rival, and then runs for his life as the demon tries to cover-up the crime.",Ralph Hyver,"     Garrett Williams, Haining, Alexandra Bard, Jack Brand",55,,https://www.imdb.com/title/tt1553238/,"https://m.media-amazon.com/images/M/MV5BMTY2MTc1NTYwM15BMl5BanBnXkFtZTcwMzY2ODAyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
39,1000040,Summer Song,2011,,,"Drama, Romance",,,"Ellie, a talented young musician with the opportunity of a lifetime, is torn between the chance to realize her dream and obligation to her family--she's saddled with the care of her five ...                See full summary »",A. Rappaport,"     Alexa PenaVega, Patrick Mapel, Caleb Landry Jones, John Savage",93,,https://www.imdb.com/title/tt1684561/,"https://m.media-amazon.com/images/M/MV5BNzE5ZmE2NWYtOTdhYi00ZjI3LTk3NmEtMzYxZTgyMjgzNzI2XkEyXkFqcGdeQXVyMjgzMzAzMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
40,1000041,The Girl with No Number,2011,,100,"Crime, Drama, Thriller",,,"Phuong Ly, a poor, beautiful Vietnamese woman, falls in love with an attractive, kind and wealthy man who wants to take her hand in marriage. Her life is seemingly perfect until her ...                See full summary »",Michael Gleissner,"     Bebe Pham, Jay Laisne, Elina Madison, Adrienne Ugarte",40,,https://www.imdb.com/title/tt1360843/,"https://m.media-amazon.com/images/M/MV5BMTcyMjA2NDY2Nl5BMl5BanBnXkFtZTcwNTgyMTgwNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
41,1000042,Sebastian,2011,,108,"Action, Horror, Mystery",,,Miranda Barnes (brilliantly played by Meadow Williams) is a tragic yet gallant figure. Stunning events rapidly awaken strength and spiritual awareness essential for her survival. Daeg ...                See full summary »,Gregori J. Martin,"     Daeg Faerch, Meadow Williams, Betsy Rue, Greg Vaughan",51,,https://www.imdb.com/title/tt2318669/,"https://m.media-amazon.com/images/M/MV5BODM2ODkwMzg0N15BMl5BanBnXkFtZTcwODUxMDM4NA@@._V1_UY98_CR2,0,67,98_AL_.jpg"
42,1000043,Lilith,2011,,98,Horror,,,"A contemporary take on Dante's 'Inferno,' 'Lilith' is the story of Sarah Wilson, who finds herself haunted by visions of her tragically murdered younger sister, Lilith. After a night of ...                See full summary »",Sridhar Reddy,"     Julia Voth, Jesse Barnes, Bianca Christians, Antowne Duncan",130,,https://www.imdb.com/title/tt1666188/,"https://m.media-amazon.com/images/M/MV5BMjI5NDY2MTYxOV5BMl5BanBnXkFtZTcwMzc1MzIxNg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
43,1000044,Jesse,2011,R,120,"Action, Crime, Drama",,,"Nassau County, New York Police detective Jesse turns vigilante as she investigates her brother's murder and enters into a world of crime, corruption, and shocking deception.",Fred Carpenter,"     Stephanie Finochio, William Forsythe, Armand Assante, Eric Roberts",156,,https://www.imdb.com/title/tt1653203/,"https://m.media-amazon.com/images/M/MV5BM2M5MGZlYjktMGQ2ZC00OGI1LTg4NGUtMmUwOWIyZGIxZGFjXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY98_CR3,0,67,98_AL_.jpg"
44,1000045,Spooks,2011,,70,"Action, Adventure, Comedy",,,"A geeky pizza boy who always dreamed of being a spy, recruits his loser friends to help him prove that a local dry cleaner is a front for espionage.",Michael Keller,"     Jason Castle, Nina Harada, Michael Keller, Luis Anguiano",29,,https://www.imdb.com/title/tt1980254/,
45,1000046,Art & Sex,2011,,98,"Comedy, Drama, Romance",,,"Three Brooklyn artists must discover that to find inspiration, a kiss of the muse is not enough... so they have sex with her.","Reid Green, Florian Sachisthal","     Lee D'Angelo, Ato Essandoh, Elliott Gould, Reid Green",,,https://www.imdb.com/title/tt1954243/,"https://m.media-amazon.com/images/M/MV5BMmI3M2NjNzktNjdkMC00ZWNhLTlkYjUtYzU2MmVlZDE3NTNkXkEyXkFqcGdeQXVyMTAyNjkxNzA@._V1_UY98_CR1,0,67,98_AL_.jpg"
46,1000047,"Climb It, Tarzan!",2011,Not Rated,74,"Comedy, Drama",,,A 1960s lesbian pin-up photographer tries to corrupt and abduct her models.,Jared Masters,"     Corsica Wilson, Maura Murphy, Nicole Marie White, Simone Wasserman",39,,https://www.imdb.com/title/tt2039322/,"https://m.media-amazon.com/images/M/MV5BMTg0MTcxNTYwMV5BMl5BanBnXkFtZTcwNDM4OTI1Ng@@._V1_UY98_CR0,0,67,98_AL_.jpg"
47,1000048,Open Gate,2011,Not Rated,104,Drama,,,"In East Texas, a rodeo clown and bull fighters happens upon a drug-smuggling operation.",Dan Jackson,"     Tyler Hoechlin, Agnes Bruckner, Henry Dittman, Josiah D. Lee",204,,https://www.imdb.com/title/tt1682179/,"https://m.media-amazon.com/images/M/MV5BMTM4MTYwNzMyNV5BMl5BanBnXkFtZTcwODE5OTk0Nw@@._V1_UY98_CR4,0,67,98_AL_.jpg"
48,1000049,The Family,2011,,88,"Horror, Thriller",,,"A family has a hard time tying to stay together, because murder seems to be in their blood, and a their favorite type of gathering is a massacre.","Joe Hollow, Wolfgang Meyer","     Mark Hanson, Joe Hollow, Angie Stevenson, Shannon Lark","4,966",,https://www.imdb.com/title/tt1728973/,"https://m.media-amazon.com/images/M/MV5BMTQzOTQwNjI1Nl5BMl5BanBnXkFtZTgwNDk2ODU1MDE@._V1_UY98_CR1,0,67,98_AL_.jpg"
49,1000050,"Sunset Junction, a Personal Musical",2011,,,Musical,,,"A story of guitars, dance shoes, laptops, lattes and the people in between.",Jesus M. Rodriguez,"     Sarah Lieving, Maritza Navarro, Colin Byrne, Jesus M. Rodriguez",12,,https://www.imdb.com/title/tt1715870/,"https://m.media-amazon.com/images/M/MV5BMTU1NTM1MjcwMl5BMl5BanBnXkFtZTcwMzk3MjQ5Mw@@._V1_UY98_CR0,0,67,98_AL_.jpg"
50,1000051,A Modern Pride and Prejudice,2011,,125,Romance,,,"Pride and Prejudice follows Elizabeth (Maia Petee) and her oldest sister Jane Bennet (Christina LaFon) through trial and error of first impressions, timeless proposals, mistaken opinions ...                See full summary »",Bonnie Mae,"     Caleb Grant, Maia Petee, Christina Lafon, Mark Mook",66,,https://www.imdb.com/title/tt1790623/,"https://m.media-amazon.com/images/M/MV5BMTY2OTY4OTk3OF5BMl5BanBnXkFtZTcwMTMxMDM4NA@@._V1_UY98_CR6,0,67,98_AL_.jpg"
51,1000052,Key,2011,TV-MA,87,"Mystery, Thriller",,,"During a routine autopsy, forensic pathologist Martin Revell finds a key in a suicide victim's stomach. His investigation into the seemingly inanimate object leads to a world of obsession, insanity, and homicide.",Robert Hamilton,"     Samuel Kay Forrest, Nathan Sapsford, Jess Webb, Farah Lavassani",241,,https://www.imdb.com/title/tt1935158/,"https://m.media-amazon.com/images/M/MV5BY2Y5ZDdhZGMtYjAxZi00MjlhLWEzMGQtNjU4ZjYzMWYyZDE4XkEyXkFqcGdeQXVyNjUzODA5ODQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
52,1000053,The Other Side,2011,,105,Crime,,,Undercover cop Damien Brooks walks a thin between criminal and cop as he tries to apprehend the city's organized crime figureheads.,Hisonni Mustafa,"     Darren Anthony Thomas, Manuel Eduardo Ramirez, Anna Palestis, Gualberto Del Toro",16,,https://www.imdb.com/title/tt1740822/,"https://m.media-amazon.com/images/M/MV5BMjE4OTU5MDAyNV5BMl5BanBnXkFtZTcwMzM2OTcwNA@@._V1_UY98_CR1,0,67,98_AL_.jpg"
53,1000054,Seance: The Summoning,2011,R,88,"Horror, Thriller",,,Four friends decide to record themselves having a séance. When they summon a demon by mistake they'll have to find a way to drive the demon out before it destroys them all.,Alex Wright,"     Bobby Campo, Nazneen Contractor, Chris Olivero, Devon Ogden",845,,https://www.imdb.com/title/tt1796607/,"https://m.media-amazon.com/images/M/MV5BMTcwNjQ4MTA2OV5BMl5BanBnXkFtZTcwNDU4NDY3OA@@._V1_UY98_CR2,0,67,98_AL_.jpg"
